#Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
13,1.77704,1288,72928,980532561,979363016,31855,24585,476,652520,280730,22458400,38150464,466048,257172,3533728,5241784320,2.66543,3000366033,667057603,554253488,-40744180,1169545,6470605,40884958,17377359,961985657
14,2.8365,1452,82963,1025146252,1022107980,36123,28007,547,717905,300858,24068640,39920576,520192,291671,3964800,5764464640,6.57287,3363681345,700008413,634884450,-43782452,3038272,7147512,44003925,18868984,1003238996
15,2.62219,1600,92232,1051913079,1051770743,36604,28432,580,783325,316129,25290320,41061312,523776,295684,4285184,6287237120,0.9873,3761774135,720771443,708996011,-43924788,142336,7288670,44150362,19811371,1031959372
16,2.9488,1755,103984,1110743850,1100337366,50350,38672,683,829595,341773,27341840,43007360,751232,406015,4880768,6673735680,23.4183,3928247641,781712118,809107283,-54331272,10406484,11753309,55091963,23026624,1077310742
17,1.72165,1854,106190,1122231519,1108171154,64432,47596,751,875466,350721,28057680,43256896,1085440,518979,5178560,7057971200,30.5018,4234498366,820982894,825927149,-68391637,14060365,15372675,70657299,24865766,1083305388
18,1.66086,1934,108169,1128558461,1126591516,68594,51215,831,923854,357394,28591520,44052608,1120192,552675,5273152,7442227200,5.13884,4565949730,839447175,839880197,-70358582,1966945,15782719,72739888,25218661,1101372855
19,1.49425,2022,110096,1144778523,1140954630,76724,58447,915,971484,363629,29090320,44703872,1177664,618135,5378272,7817871360,7.83463,4893243167,856177988,853313100,-74182475,3823893,16612649,76608719,25469103,1115485527
20,1.5687,2118,112022,1157859222,1153715804,84534,65344,1014,1019179,369592,29567360,45300608,1236096,681110,5480672,8194682880,8.4009,5223540053,872249549,866851581,-78325893,4143418,17498359,80801290,25726685,1127989119
21,1.6219,2223,113682,1171553926,1165910071,95304,74861,1115,1067026,375496,30039680,45871936,1316288,767775,5585152,8573368320,10.6593,5555955081,888889400,878644020,-83969748,5643855,18734624,86828084,26270551,1139639520
22,0.91182,2228,113697,1165922839,1165922839,95304,74861,1115,1112897,375519,30041520,45873472,1316288,767775,5585856,8957603840,0.001859,5940067516,888926374,878717363,-83969748,0,18734624,86828084,26273230,1139649609
23,0.904424,2231,113714,1165928856,1165927813,95308,74863,1119,1158768,375540,30043200,45873856,1316416,767827,5586592,9341839360,0.035805,6324195536,888942326,878802894,-83970791,1043,18735417,86829304,26277294,1139650519
24,2.15727,2354,120239,1214083030,1211897613,99459,78490,1217,1207545,391103,31288240,47506304,1349952,801525,5830880,9731287040,5.67809,6584157828,916302483,932772908,-86156208,2185417,19355681,89224779,27339862,1184557751
25,1.59067,2475,122668,1217514232,1216226498,104146,82719,1325,1256392,394790,31583200,47658560,1379264,839561,5945888,10121338880,4.93645,6948192488,919524552,949951400,-87443942,1287734,19816420,90552961,27697905,1188528593
26,1.54609,2604,124985,1221101221,1218340096,111108,88801,1425,1305302,398504,31880320,47755136,1435584,895757,6059232,10512404480,7.22309,7313510389,923687513,966661415,-90205067,2761125,20706939,93408247,28046711,1190293385
27,2.15956,2738,131735,1253861838,1247222885,120319,96627,1532,1354172,412295,32983600,48836864,1524288,969980,6351904,10903429120,11.6007,7588827703,948203145,1022331367,-96844020,6638953,21594786,100158061,29190267,1218032618
28,1.58598,2869,133785,1255251581,1251533343,127824,103265,1634,1402940,415863,33269040,48960640,1579776,1030530,6453952,11293941760,7.45677,7953826513,951402611,1036617035,-100562258,3718238,22342433,104096296,29666613,1221866730
29,2.41322,3042,141341,1313048446,1295818037,156023,127421,1816,1443085,436186,34894880,50625600,1838528,1257032,6877664,11619184640,31.7066,8114642175,992128815,1098802946,-117792667,17230409,25128834,121988522,31336731,1264481306
30,2.23767,3238,149508,1336494604,1326341412,170885,139932,1954,1483217,452933,36234640,51814656,1989056,1376618,7241088,11944468480,20.7529,8303611362,1021178350,1165391497,-127945859,10153192,26976008,132526029,32610790,1293730622
31,1.25764,3332,150830,1332890444,1328650019,177334,145642,2048,1523363,455386,36430880,51887296,2036352,1428680,7314912,12269639680,7.68116,8610589284,1023215287,1174998806,-132186284,4240425,27617236,136840902,32834267,1295815752
32,1.31841,3433,152308,1335092263,1331549602,180828,148623,2110,1563546,457878,36630240,51982464,2069184,1456942,7386432,12595281920,4.48328,8917776132,1024717440,1185509801,-135728945,3542661,28425582,140322583,32940341,1298609261
33,1.29491,3526,153656,1337680044,1334481310,189282,156428,2199,1603775,460343,36827440,52070912,2110720,1525019,7458528,12921047040,7.35445,9225300295,1027095576,1195242180,-138927679,3198734,29402972,143565048,33144540,1301336770
34,1.60439,3569,154394,1362966335,1349393280,204671,166640,2282,1648884,470364,37629120,52788480,2452288,1648434,7666176,13298063360,30.8926,9508143971,1086400762,1201624613,-152500734,13573055,33337679,159610689,35775642,1313617638
35,1.53953,3623,155702,1371384460,1355579465,220923,177434,2343,1694029,478149,38251920,52945152,2806400,1778707,7933088,13675489280,33.375,9814176967,1124408743,1213018376,-168305729,15804995,38036880,177236207,37872201,1317707264
36,1.6271,3676,156589,1379240630,1360544949,245387,195880,2450,1741440,485699,38855920,53044480,3195904,1974938,8170528,14072944640,40.3876,10142986287,1161928278,1220483716,-187001410,18695681,44598332,197849287,39963415,1320581534
37,2.41834,3845,162088,1421991021,1389960492,297228,238387,2656,1788524,505702,40456160,53971264,3799488,2390632,8676480,14468106240,70.7265,10366453330,1226096260,1266564219,-219031939,32030529,53918398,233267106,44032666,1345927826
38,1.55169,3903,163133,1413164543,1396391304,323562,259168,2751,1835523,513397,41071760,54122944,4158080,2601771,8906400,14863370240,42.6343,10691537418,1263796567,1275839773,-235805178,16773239,61108060,252292506,46489104,1349902200
39,2.26166,4110,168258,1457250443,1439937337,354188,286202,2933,1876216,530689,42455120,55753472,4387968,2847689,9208384,15191316480,30.8203,10879828673,1300600481,1317831705,-253118284,17313106,65134199,270338719,47959020,1391978317
40,2.13733,4318,174691,1486737014,1465487077,390324,318350,3097,1913449,545953,43676240,56666688,4643264,3137597,9604704,15492782080,37.3425,11056218947,1328194793,1368513042,-274368221,21249937,68947834,292662188,49984716,1415502361
41,2.18398,4515,181689,1515140199,1496077263,429623,353573,3318,1950738,563025,45042000,57782080,4904256,3453094,9999712,15794718720,39.7639,11218933518,1359951265,1426325517,-293431157,19062936,73479634,311923485,51039067,1445038196
42,2.06446,4708,186925,1546464676,1528129887,468373,388197,3536,1988065,578196,46255680,58887424,5168448,3764184,10324928,16096768000,42.7455,11397035853,1390539548,1469296766,-311765946,18334789,78749249,331696467,53111794,1475018093
43,1.34468,4836,188927,1540013327,1534132336,478588,397169,3653,2025433,582690,46615200,59124224,5248000,3846489,10444064,16399237120,12.3813,11667097406,1396661514,1483698927,-317646937,5880991,80644041,337926859,53676954,1480455382
44,2.09988,4971,191066,1599762383,1575847894,544794,458070,3913,2074134,597635,47810800,60554880,5587648,4377429,10704128,16789903360,52.5964,11933084982,1438181537,1501227521,-341561426,23914489,87066318,364340662,56558686,1519289208
45,1.41507,5068,192494,1582868193,1579497030,551714,464442,4002,2122847,600194,48015520,60666240,5622720,4433234,10776736,17180590080,6.96196,12304855713,1439952400,1511352348,-344932589,3371163,88299891,367849635,56821181,1522675849
46,1.62687,5217,194459,1586172149,1582404190,563879,475741,4158,2171519,603472,48277760,60750528,5678144,4531334,10877728,17570560000,11.1531,12671444675,1442989246,1525021341,-348700548,3767959,89636006,372168673,57578008,1524826182
47,2.22949,5417,197657,1640225503,1606260179,636623,542045,4452,2220326,618425,49474000,61757696,6090304,5114756,11221696,17961431040,68.79,12939794653,1482947250,1549763086,-382665872,33965324,99845056,405763773,57690042,1548570137
48,0.802462,5421,197671,1606273727,1606273727,636623,542045,4452,2257694,618450,49476000,61759808,6090304,5114756,11222400,18263900160,0.003127,13242118300,1482991774,1549850487,-382665872,0,99845056,405763773,57695666,1548578061
49,1.44312,5535,198830,1622514389,1620019801,648057,552871,4597,2307202,622086,49766880,62116288,6129216,5206953,11281056,18659973120,9.54637,13610618719,1486094227,1558079913,-385160460,2494588,100998275,408658586,58200171,1561819630
50,1.5823,5677,200511,1626524671,1624707648,655185,559573,4709,2356622,624875,49990000,62246720,6156480,5264537,11362112,19055656960,6.47466,13985679267,1488061575,1570230987,-386977483,1817023,102081229,410680376,58597551,1566110097
51,1.75931,5733,201660,1660544315,1644486946,684606,582694,4853,2405612,636347,50907760,62967488,6566656,5500497,11620832,19468840960,44.4496,14291054549,1549309804,1580954809,-403034852,16057369,111179846,430637251,62797926,1581689020
52,1.17464,5781,202343,1649917674,1647742376,688514,586262,4897,2447006,637794,51023520,63048832,6588416,5531981,11672320,19802460160,4.06923,14613119043,1550142399,1586246192,-405210150,2175298,111645176,433188689,63291370,1584451006
53,1.08323,5821,203094,1653229937,1651982873,691044,588632,4950,2484962,639336,51146880,63169600,6598656,5552486,11706560,20109813760,2.24166,14908140511,1551198183,1592034979,-406457214,1247064,112326614,434095532,63151446,1588831427
54,1.0401,5860,203397,1660822059,1655380893,696880,593789,5003,2522969,640807,51264560,63262080,6642112,5599439,11743392,20417689600,5.33676,15204111405,1552047396,1594251526,-411898380,5441166,113329544,439534360,63221896,1592158997
55,1.04256,5898,203987,1659839916,1657339170,702838,599348,5067,2561009,642051,51364080,63310144,6667648,5647423,11777312,20725667840,4.45225,15502108339,1552960856,1598860349,-414399126,2500746,114203093,442344871,63637341,1593701829
56,1.02118,5933,204436,1663101910,1658804379,707330,603279,5105,2599098,643311,51464880,63356800,6703552,5683549,11812192,21034076160,4.54067,15800448100,1553719570,1602407454,-418696657,4297531,115526793,446591609,63643020,1595161359
57,1.25148,6033,205252,1668389890,1662717332,729151,623900,5282,2639876,645916,51673280,63468352,6780352,5859002,11886816,21364449280,14.0729,16111496575,1557366091,1608500067,-424369215,5672558,118024415,452582201,64065750,1598651582
58,1.37003,6143,206288,1672978133,1667645822,745231,638939,5408,2680677,648640,51891200,63590784,6846976,5988272,11963712,21695129600,13.7457,16422008959,1559919497,1615853796,-429701526,5332311,120379283,458866044,65095345,1602550477
59,1.35484,6260,207486,1675278720,1670220677,761430,654211,5540,2721490,651174,52093920,63668032,6906304,6118524,12037792,22025707520,13.2397,16733706433,1562419799,1624601042,-434759569,5058043,122672297,464083603,65372146,1604848531
60,1.35775,6372,208735,1677377120,1672417724,779070,670973,5662,2762338,653720,52297600,63745728,6962496,6260254,12110432,22356746240,12.7177,17045782633,1564977560,1633849358,-439718965,4959396,125488850,468744990,65201846,1607215878
61,1.32162,6480,209885,1681358072,1674504125,793836,684712,5806,2803249,656273,52501840,63815744,7028352,6379102,12181184,22687907840,12.3821,17358100109,1566777164,1641953530,-446572912,6853947,128303490,475595892,65266453,1609237672
62,1.8607,6606,210973,1707583375,1685319405,845420,728920,6047,2850269,667060,53364800,64224000,7507136,6792851,12499040,23082076160,58.316,17656042961,1621768370,1650108542,-468836882,22263970,140156687,500830899,68387406,1616931999
63,1.61336,6663,211378,1714783521,1690123269,887973,764085,6205,2897423,675589,54047120,64302848,7986368,7134001,12784864,23477360640,59.6306,17973631648,1666949643,1653158946,-493497134,24660252,153150311,527062726,70163054,1619960215
64,1.62151,6717,212090,1718019889,1695379750,932593,801688,6418,2946849,684080,54726400,64420864,8441408,7491978,13044352,23892674560,59.5937,18311804950,1709482148,1659870439,-516137273,22640139,165986824,551792892,72424573,1622955177
65,1.60508,6781,212652,1722907074,1700429310,984538,846409,6567,2995937,692541,55403280,64469952,8908288,7908219,13309120,24305715200,61.652,18647870899,1754503387,1664296567,-538615037,22477764,180788811,576709048,74946581,1625482729
66,0.846654,6789,212664,1700445561,1700445561,984538,846409,6567,3034026,692567,55405360,64472640,8908288,7908219,13309760,24614123520,0.003961,18956131119,1754557809,1664373994,-538615037,0,180788811,576709048,74948388,1625497173
67,1.37229,6889,213558,1713482556,1708570672,1008273,869183,6756,3083892,695994,55679520,64772800,8969792,8099044,13372512,25014067200,15.1253,19330188778,1760993919,1670786910,-543526921,4911884,183652952,581222215,74638683,1633931989
68,2.25152,7094,218790,1755431227,1742041062,1050765,908936,7051,3133068,710148,56811840,65953152,9145216,8440455,13645184,25406832640,34.9759,19604495149,1788769669,1714609674,-556917086,13390165,189088412,595438606,76023658,1666017404
69,1.58115,7223,219968,1751080192,1747980149,1066950,924355,7214,3182530,712856,57028480,66098176,9194240,8570750,13714720,25803069440,11.9556,19980514221,1791367642,1723190299,-560017129,3100043,190548505,599225564,76828881,1671151268
70,0.840173,7231,219988,1747986218,1747986218,1066950,924355,7214,3220619,712881,57030480,66099136,9194240,8570750,13715616,26111477760,0.003805,20288778574,1791386848,1723308991,-560017129,0,190548505,599225564,76831575,1671154643
71,2.10629,7331,221357,1865893749,1865251679,1067858,925122,7307,3263035,735096,58807680,70065280,9203264,8578479,13802336,26455859200,1.90909,20450202376,1846068987,1733676959,-560659199,642070,190764319,600006391,77284091,1787967588
72,1.78057,7426,223594,1914573938,1913670070,1068726,925793,7375,3307336,746419,59713520,71769664,9215872,8585763,13923424,26815508480,1.747,20716712186,1872180248,1751382909,-561563067,903868,191055445,600923934,77894313,1835775757
73,1.47954,7518,224949,1939711010,1938533689,1069491,926373,7420,3350218,752391,60191280,72619072,9227712,8592108,13996416,27163023360,1.56771,21015251113,1884020111,1762478059,-562740388,1177321,191277575,602057785,78139698,1860393991
74,1.17784,7565,225679,1941944986,1940740918,1070236,926957,7449,3393144,753605,60288400,72680896,9238016,8598213,14029920,27510743040,1.39646,21353255491,1884560438,1768241737,-563944456,1204068,191348158,603295222,78306152,1862434766
75,1.49458,7660,227600,1961577042,1958453967,1072348,928533,7535,3436144,759571,60765680,73353152,9272320,8615539,14119840,27858503680,3.81137,21653757644,1896273915,1782950623,-567067531,3123075,191836487,606410718,78729671,1879724296
76,1.39123,7762,229272,1964269868,1962036318,1075724,931434,7661,3479144,762358,60988640,73474176,9302720,8643177,14194368,28206233600,4.24901,21980622101,1899210808,1795063292,-569301081,2233550,192475148,608734427,79032860,1883003458
77,1.71833,7891,231377,1993229803,1987719891,1081019,935786,7766,3523445,770570,61645600,74461056,9363136,8686062,14302496,28565800960,6.7638,22274747865,1918106793,1810415418,-574810993,5509912,193242862,614382135,79626558,1908093333
78,1.26,7947,232752,1994203310,1990500490,1084024,938249,7800,3567732,772866,61829280,74532352,9397824,8710272,14380224,28925265920,3.87916,22615216910,1919767593,1821267114,-578513813,3702820,193572364,618233910,80527040,1909973450
79,1.76853,8097,234795,2021715597,2012994195,1093461,946102,7914,3612081,781297,62503760,75450176,9499200,8786338,14509152,29285120000,11.0756,22909092920,1939753411,1836044259,-587235215,8721402,195820068,626586555,80480198,1932513997
80,1.41807,8196,236384,2021210291,2015578659,1099918,951656,7997,3656412,784282,62742560,75542976,9556992,8838409,14605440,29644994560,7.89828,23245801222,1942616016,1848131816,-592866847,5631632,196863008,632568668,80974214,1934604445
81,1.3712,8264,238186,2024976132,2020665283,1105416,956492,8056,3700674,787566,63005280,75698688,9599360,8882688,14698720,30004213760,5.70483,23578657435,1945491554,1862221792,-597177696,4310849,198011279,636962105,81698428,1938966855
82,1.74867,8381,239328,2075189844,2073626376,1108893,959536,8224,3740691,798725,63898000,77531008,9627072,8911344,14771648,30326528000,4.56131,23811488287,1971222176,1871449997,-598741164,1563468,198819896,639057741,82605587,1991020789
83,1.54369,8483,241003,2099431433,2096926647,1113001,963017,8317,3783372,805381,64430480,78363136,9667200,8944673,14868576,30671964160,5.15164,24104009663,1985411615,1884370285,-601245950,2504786,199652217,642113786,83445196,2013481451
84,1.43474,8576,241920,2118952374,2115006697,1117989,967287,8421,3825950,810353,64828240,79002112,9713152,8985097,14931168,31016939520,5.94531,24409280423,1996277812,1891182961,-605191627,3945677,201126814,646968766,84571640,2030435057
85,1.49582,8698,243490,2139799842,2132123102,1129420,977284,8569,3868596,815960,65276800,79498688,9804928,9077285,15039072,31362539520,13.3085,24711851736,2003122097,1902574218,-612868367,7676740,204341046,654508269,84655567,2047467535
86,1.41342,8804,244803,2145173782,2136454437,1141255,987788,8682,3910995,819466,65557280,79660672,9890112,9172530,15128832,31706787840,12.2712,25029758474,2007392515,1911594702,-621587712,8719345,207458865,662596877,84157809,2052296628
87,1.31485,8903,245871,2144690097,2137267185,1151488,996977,8777,3953403,821838,65747040,79709056,9956928,9254869,15198784,32051159040,11.3548,25356653594,2009475782,1918751855,-629010624,7422912,209850337,669857676,84088180,2053179005
88,0.885195,8909,245888,2137282899,2137281927,1151494,996982,8779,3997704,821859,65748720,79709632,9956992,9254927,15199488,32410808320,0.023605,25716179805,2009503977,1918831015,-629011596,972,209854609,669858780,84094171,2053187756
89,1.0523,8943,246031,2152657905,2152005676,1153454,998780,8845,4042378,824073,65925840,80075584,9967360,9270937,15210464,32773447680,2.41068,26060959891,2011046869,1919771419,-629663825,652229,210208447,670686506,84406607,2067599069
90,1.19321,8991,246806,2161734170,2160439772,1154358,999506,8875,4086956,826102,66088160,80281920,9978752,9278319,15263520,33135206400,1.53896,26406372574,2011738357,1925697474,-630958223,1294398,210332011,672045898,84607945,2075831827
91,1.17764,9036,247532,2165034302,2162923104,1156207,1001036,8925,4131606,827496,66199680,80348608,9999168,9293361,15304128,33497640960,2.64229,26757612545,2012641059,1931394831,-633069421,2111198,210902108,674137340,84721047,2078202057
92,1.66152,9194,249262,2187300202,2182551433,1163592,1007458,9063,4176284,834288,66743040,81133824,10060864,9353123,15401056,33860229120,8.74805,27066115879,2029769825,1943973793,-637818190,4748769,212173099,679079712,85220488,2097330945
93,1.47617,9308,251175,2190070886,2185167472,1172697,1015324,9181,4220932,838026,67042080,81241792,10140288,9426545,15518336,34222755840,9.76688,27400640229,2035241512,1958985023,-642721604,4903414,213785988,684169263,85620224,2099547248
94,0.968593,9317,251190,2185173908,2185173908,1172697,1015324,9181,4265582,838047,67043760,81242944,10140288,9426545,15518912,34585190400,0.004542,27762945987,2035264270,1959084631,-642721604,0,213785988,684169263,85621932,2099551976
