#Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
10,1.42032,642,33916,926504430,920609969,95237,60566,819,511234,257100,20568000,35854400,2228736,765935,3073280,4109803520,13.999,2050357028,709036477,263318848,-166481198,5894461,11553234,174178855,13701111,906908858
11,1.26389,689,34738,940907739,936513098,103341,67259,891,550375,262844,21027520,36527168,2319040,831127,3161632,4422103040,11.2887,2317473433,727959726,269280944,-170875839,4394641,12099306,178649095,13844848,922668250
12,1.71364,763,36048,1004298010,973455835,132112,90249,1071,589502,277512,22200960,37972352,2689024,1062195,3417344,4734248960,41.2936,2515465832,764329410,279279869,-201718014,30842175,15135139,210231105,14817937,958637898
13,1.6226,811,36967,983142907,975558685,140658,96966,1149,652520,280730,22458400,38060352,2806080,1130953,3550528,5241784320,13.4188,3000366033,770803918,285753448,-209302236,7584222,15902986,218139652,15208348,960350337
14,2.52243,895,41093,1050227131,1017950422,162204,111767,1289,717905,300858,24068640,39825600,3237824,1304021,3982624,5764464640,40.1384,3363681345,822909460,318344468,-241578945,32276709,17952073,250994398,16272470,1001677952
15,2.2969,975,43877,1078125337,1047524330,188012,131036,1397,783325,316129,25290320,40960704,3656384,1511025,4302656,6287237120,44.3457,3761774135,866540985,339217718,-272179952,30601007,19846400,282118866,17098157,1030426173
16,2.33159,1037,46054,1146907260,1097364286,232243,162202,1576,829595,341773,27341840,42899456,4498816,1865688,4896160,6673735680,82.8308,3928247641,969067845,357332982,-321722926,49542974,24809526,335690440,21516559,1075847727
17,1.54429,1078,47074,1124032278,1105706431,250132,173846,1667,875466,350721,28057680,43166464,4902912,2009231,5189376,7057971200,38.5446,4234498366,1012394761,365322869,-340048773,18325847,28234549,355916967,23564948,1082141483
18,1.54727,1132,47666,1131175327,1124085122,266701,188504,1806,923854,357394,28591520,43963456,5025216,2142478,5283552,7442227200,17.6082,4565949730,1035243823,369809547,-347138978,7090205,29646059,363139016,23772937,1100312185
19,1.46694,1187,48310,1147271937,1138509446,285063,204692,1941,971484,363629,29090320,44616448,5164352,2290049,5388576,7817871360,21.3626,4893243167,1055600092,374617186,-355901469,8762491,31095741,372135233,24061766,1114447680
20,1.50339,1247,49289,1159306501,1151314177,301248,219013,2055,1019179,369592,29567360,45211776,5283648,2420099,5491392,8194682880,18.3834,5223540053,1074199495,381735362,-363893793,7992324,32630883,380399886,24404145,1126910032
21,1.53218,1306,50192,1172353318,1163553248,320241,236005,2179,1067026,375496,30039680,45785280,5411712,2572663,5595456,8573368320,19.3636,5555955081,1093016635,388149493,-372693863,8800070,34353260,389695100,24963192,1138590056
22,0.929792,1310,50202,1163567788,1163565648,320274,236033,2187,1112897,375519,30041520,45786816,5412032,2572967,5596160,8957603840,0.203519,5940067516,1093072890,388201783,-372696003,2140,34361090,389697799,24965467,1138600181
23,0.873863,1312,50219,1163570413,1163569373,320278,236035,2191,1158768,375540,30043200,45787200,5412160,2573019,5596896,9341839360,0.020122,6324195536,1093088842,388288566,-372697043,1040,34361883,389699016,24968279,1138601094
24,1.85167,1371,50930,1240410991,1210364150,358862,268299,2370,1207545,391103,31288240,47419456,5816704,2882586,5840480,9731287040,49.032,6584157828,1140420239,393600939,-402743884,30046841,37476589,421420753,26760629,1183603521
25,1.48753,1438,52077,1221512862,1214650217,372554,280251,2509,1256392,394790,31583200,47570752,5928064,2992817,5955712,10121338880,16.3168,6948192488,1146800511,402089135,-409606529,6862645,38749042,428436619,27059388,1187590829
26,1.43114,1498,53202,1225575543,1216711847,388150,293784,2644,1305302,398504,31880320,47668928,6060096,3118260,6068672,10512404480,18.3594,7313510389,1153648635,410063384,-418470225,8863696,40176331,437450033,27312563,1189399284
27,1.89887,1565,54539,1280086679,1245466858,432330,331170,2806,1354172,412295,32983600,48749440,6494976,3472510,6361152,10903429120,57.7139,7588827703,1195590181,420454332,-453090046,34619821,44445915,472792696,28236095,1217230763
28,1.43969,1628,55465,1258241634,1249792344,451890,348742,2926,1402940,415863,33269040,48872384,6622208,3629590,6463104,11293941760,19.359,7953826513,1201655165,427128402,-461539336,8449290,46105586,481702760,28789691,1221002653
29,2.01496,1703,56849,1342270075,1294218843,514315,400984,3211,1443085,436186,34894880,50541888,7274048,4130415,6885984,11619184640,82.1578,8114642175,1262248748,438484306,-509590568,48051232,52445379,531309983,30553213,1263665630
30,1.85626,1771,57991,1370725420,1324534116,577921,455239,3460,1483217,452933,36234640,51731776,7872576,4640500,7249024,11944468480,87.2861,8303611362,1313522608,447018522,-555781872,46191304,59264052,578253038,31452161,1293081955
31,1.16149,1812,58413,1335031404,1326821814,595557,471253,3561,1523363,455386,36430880,51806208,7976384,4782093,7322272,12269639680,16.8585,8610589284,1317979144,450257976,-563991462,8209590,61005865,586555509,31571502,1295250312
32,1.17122,1850,59064,1336822667,1329881676,609847,484201,3671,1563546,457878,36630240,51900160,8062272,4896963,7394176,12595281920,15.1825,8917776132,1321787090,454904569,-570932453,6940991,62359138,593746384,31858868,1298022808
33,1.18515,1891,59748,1339343778,1332744867,626116,499156,3762,1603775,460343,36827440,51988160,8146368,5027570,7466336,12921047040,15.8662,9225300295,1325612730,459857784,-577531364,6598911,63969728,600406807,31970929,1300773938
34,1.52748,1914,59871,1365314039,1347839584,644681,511901,3861,1648884,470364,37629120,52707456,8527360,5176513,7676992,13298063360,35.658,9508143971,1386045318,461028668,-595005819,17474455,68761367,620765300,34913720,1312925864
35,1.40452,1934,60039,1375333621,1353884477,667156,527797,3968,1694029,478149,38251920,52865408,8953088,5356800,7944736,13675489280,41.912,9814176967,1428331483,462641390,-616454963,21449144,75007497,644008975,36725290,1317159187
36,1.5022,1952,60165,1380768195,1358748826,694993,548845,4066,1741440,485699,38855920,52964736,9391040,5579962,8183328,14072944640,48.4918,10142986287,1469077868,463657327,-638474332,22019369,82709493,668110178,38816110,1319932716
37,2.12548,2013,60731,1443958193,1388529062,787005,626621,4335,1788524,505702,40456160,53896896,10309184,6317355,8691808,14468106240,117.117,10366453330,1550987683,468232702,-693903463,55429131,95852581,727711923,43120895,1345408167
38,1.4551,2036,60865,1415648617,1394966801,818235,651417,4440,1835523,513397,41071760,54045696,10727232,6567680,8920320,14863370240,50.4272,10691537418,1592930340,469350402,-714585279,20681816,103806206,750683958,45434350,1349532451
39,1.86133,2097,61660,1476934654,1439309747,886469,711750,4728,1876216,530689,42455120,55679488,11232960,7114984,9221824,15191316480,72.8464,10879828673,1644334432,475633442,-752210186,37624907,111359801,790383085,47610477,1391699270
40,1.73414,2167,63536,1505620566,1464733572,959418,776125,5004,1913449,545953,43676240,56584320,11781696,7699940,9619552,15492782080,83.9721,11056218947,1687711297,491021084,-793097180,40886994,119246354,832992679,49546893,1415186679
41,1.82916,2233,65393,1540356104,1494799665,1043416,850726,5298,1950738,563025,45042000,57684800,12383232,8373378,10020960,15794718720,94.4533,11218933518,1735974104,506357814,-838653619,45556439,128539023,879591291,50812854,1443986811
42,1.68754,2293,66514,1566637991,1526955759,1125270,924323,5590,1988065,578196,46255680,58785216,12911808,9029670,10346656,16096768000,91.1737,11397035853,1779242007,515198530,-878335851,39682232,138089157,921393077,53063168,1473892591
43,1.26188,2342,67216,1543996585,1532789225,1148641,945161,5771,2025433,582690,46615200,59022016,13073920,9217543,10465312,16399237120,27.3684,11667097406,1789223797,520583481,-889543211,11207360,141448431,932912589,53429159,1479360066
44,1.88366,2393,67489,1607324288,1574117756,1237695,1027063,6160,2074134,597635,47810800,60459200,13531840,9931912,10725120,16789903360,78.2935,11933084982,1837185828,522765051,-922749743,33206532,150975049,968503005,55882784,1518234972
45,1.29677,2430,68404,1583236732,1577946676,1255736,1044043,6309,2122847,600194,48015520,60570560,13599744,10076985,10797984,17180590080,16.5005,12304855713,1840405996,529341896,-928039799,5290056,152820434,974167518,56311064,1521635612
46,1.34978,2486,69167,1589667703,1580931505,1283438,1069681,6503,2171519,603472,48277760,60654720,13731840,10299571,10898784,17570560000,25.1668,12671444675,1846557824,534849999,-936775997,8736198,155657534,983533313,57153291,1523778214
47,1.89145,2552,69902,1650706954,1604295429,1387479,1164822,6908,2220326,618425,49474000,61664384,14301504,11133924,11243424,17961431040,97.4453,12939794653,1894317323,539836113,-983187522,46411525,169229279,1029336754,56660336,1547635093
48,0.787515,2557,69916,1604304086,1604304086,1387479,1164822,6908,2257694,618450,49476000,61666496,14301504,11133924,11244128,18263900160,0.003455,13242118300,1894361847,539928405,-983187522,0,169229279,1029336754,56661069,1547643017
49,1.26476,2605,70430,1622675083,1618077365,1413706,1189799,7053,2307202,622086,49766880,62022976,14381504,11344465,11302784,18659973120,20.6672,13610618719,1899773294,543718502,-987785240,4597718,171294745,1034423525,57194362,1560883003
50,1.38438,2654,71145,1629360395,1622584581,1438367,1213066,7218,2356622,624875,49990000,62152704,14470720,11542578,11383936,19055656960,20.4988,13985679267,1903892726,548939332,-994561054,6775814,173501475,1041357342,57421626,1565162955
51,1.61444,2677,71233,1661618866,1642617976,1472888,1240243,7410,2405612,636347,50907760,62873664,14949184,11819602,11645248,19468840960,52.6711,14291054549,1971984440,549622051,-1013561944,19000890,183289505,1064719903,61802054,1580815922
52,1.11027,2697,71499,1650881160,1645931528,1479218,1245817,7510,2447006,637794,51023520,62954496,14997568,11870742,11696800,19802460160,8.11946,14613119043,1973251948,551646065,-1018511576,4949632,184311100,1070187360,62339185,1583592343
53,1.02829,2715,71722,1655365361,1649990350,1486332,1252241,7576,2484962,639336,51146880,63074368,15041728,11927984,11731104,20109813760,6.98805,14908140511,1974543315,553252997,-1023886587,5375011,186127887,1075109447,62003650,1587986700
54,0.958167,2735,71830,1659908808,1653339468,1493577,1258613,7632,2522969,640807,51264560,63166912,15097600,11986224,11767712,20417689600,7.66441,15204111405,1975732332,554050468,-1030455927,6569340,187281505,1081621483,61998786,1591340682
55,1.00214,2753,71894,1661759073,1655426615,1501514,1265626,7701,2561009,642051,51364080,63214528,15156736,12050065,11801632,20725667840,8.16478,15502108339,1976813619,554530882,-1036788385,6332458,188434109,1088533096,62581991,1592844624
56,0.928104,2773,71960,1663974589,1656947241,1510606,1273772,7750,2599098,643311,51464880,63260864,15217280,12123046,11836608,21034076160,8.97238,15800448100,1977842735,555022351,-1043815733,7027348,190088855,1095629023,62658923,1594288318
57,1.10638,2812,72210,1668993193,1661107443,1542017,1303413,7939,2639876,645916,51673280,63371328,15330560,12375279,11911392,21364449280,21.3047,16111496575,1983085216,557058563,-1051701483,7885750,192960442,1104213437,63380340,1597727103
58,1.15874,2852,72681,1673371531,1665932205,1568799,1328583,8090,2680677,648640,51891200,63492608,15433728,12590290,11988448,21695129600,22.9956,16422008959,1987546142,560501485,-1059140809,7439326,196213815,1112566880,64335739,1601596466
59,1.18372,2895,73067,1677265592,1668016320,1599330,1357377,8230,2721490,651174,52093920,63568960,15544896,12835238,12062432,22025707520,24.9504,16733706433,1992090517,563504169,-1068390081,9249272,200095338,1121554261,64096886,1603919434
60,1.20149,2936,73634,1678799322,1670711541,1626763,1383251,8352,2762338,653720,52297600,63645888,15644672,13055312,12135104,22356746240,23.0894,17045782633,1996121275,567652929,-1076477862,8087781,203612471,1129931525,64413822,1606297719
61,1.19138,2974,74119,1681726441,1672757910,1658897,1413692,8476,2803249,656273,52501840,63715904,15753152,13313004,12205856,22687907840,25.6267,17358100109,2000292408,571311020,-1085446393,8968531,207490838,1138888376,64426970,1608330940
62,1.64743,3012,74354,1709027774,1683944502,1716635,1463234,8767,2850269,667060,53364800,64127488,16284736,13776251,12523008,23082076160,68.0417,17656042961,2058398086,573160946,-1110529665,25083272,219902333,1167360587,67842108,1616102394
63,1.51697,3039,74453,1714413778,1688594288,1760661,1499551,8965,2897423,675589,54047120,64208000,16783424,14129393,12802336,23477360640,60.7136,17973631648,2104730756,574054793,-1136349155,25819490,232932345,1194866559,69535193,1619059095
64,1.5696,3063,74575,1718835960,1693839570,1809440,1540725,9179,2946849,684080,54726400,64326848,17275968,14520647,13063232,23892674560,66.5198,18311804950,2150685048,574999447,-1161345545,24996390,246357220,1222098107,71787550,1622052020
65,1.54327,3089,74674,1723937816,1698862289,1865714,1589332,9354,2995937,692541,55403280,64378880,17771264,14971682,13328096,24305715200,71.0312,18647870899,2196778927,575782013,-1186421072,25075527,262254642,1249583348,74217976,1624644313
66,0.836677,3094,74682,1698886513,1698877744,1865722,1589336,9358,3034026,692567,55405360,64381568,17771520,14971766,13328704,24614123520,0.039482,18956131119,2196854615,575830201,-1186429841,8769,262256508,1249592320,74219017,1624658727
67,1.27389,3142,74980,1714062094,1706950858,1904737,1626794,9546,3083892,695994,55679520,64681984,17871168,15284826,13391424,25014067200,21.4541,19330188778,2205230705,578155782,-1193541077,7111236,266212518,1256325014,73865048,1633085810
68,1.87006,3212,76222,1773331153,1740703718,2004076,1719402,9919,3133068,710148,56811840,65859648,18302144,16081403,13664320,25406832640,98.8459,19604495149,2247155018,588310243,-1226168512,32627435,277143308,1290501608,75541490,1665162228
69,1.45978,3264,76919,1751670461,1746679771,2033976,1748059,10133,3182530,712856,57028480,66004864,18381696,16321673,13733728,25803069440,23.7546,19980514221,2251201083,593515163,-1231159202,4990690,279659256,1296274680,76365586,1670314185
70,0.820474,3269,76927,1746707157,1746679005,2034015,1748086,10145,3220619,712881,57030480,66005824,18382464,16322045,13734624,26111477760,0.110042,20288778574,2251279993,593552834,-1231187354,28152,279671747,1296298173,76361348,1670317657
71,2.05785,3321,77940,1866230623,1863928123,2035983,1749556,10309,3263035,735096,58807680,69972096,18414592,16338609,13820960,26455859200,5.62762,20450202376,2307129808,601109039,-1233489854,2302500,280157237,1298832536,76856964,1787071159
72,1.68931,3375,79546,1916566435,1912455684,2039129,1751871,10463,3307336,746419,59713520,71675648,18467776,16364547,13942176,26815508480,6.50089,20716712186,2334977131,613762874,-1237600605,4110751,280758902,1303047758,77564463,1834891221
73,1.34919,3423,80329,1942119301,1937295954,2041419,1753404,10554,3350218,752391,60191280,72524800,18516224,16383322,14015264,27163023360,5.23398,21015251113,2347722509,620329832,-1242423952,4823347,281241997,1307926408,77805658,1859490296
74,1.13533,3444,80405,1945525100,1939467932,2044243,1755413,10594,3393144,753605,60288400,72585664,18568384,16406114,14048608,27510743040,5.09263,21353255491,2348618669,620919828,-1248481120,6057168,281641140,1314120349,77949231,1861518701
75,1.38966,3491,80961,1967613156,1957091031,2050772,1760043,10682,3436144,759571,60765680,73257280,18689920,16458786,14138528,27858503680,11.0823,21653757644,2363471221,625180539,-1259003245,10522125,282485817,1324918659,78272457,1878818574
76,1.26713,3543,81388,1969438690,1960710820,2060297,1767845,10808,3479144,762358,60988640,73377088,18800192,16535616,14213344,28206233600,12.0578,21980622101,2368683855,628485709,-1267731115,8727870,283832808,1333972786,78637310,1882073510
77,1.54455,3605,82117,1998055494,1986094463,2071786,1777014,10935,3523445,770570,61645600,74363072,18948736,16628163,14321152,28565800960,16.998,22274747865,2391742512,633523974,-1279692146,11961031,285351363,1346131189,78923331,1907171132
78,1.18994,3635,82867,1995982999,1988141154,2078854,1782907,10993,3567732,772866,61829280,74433280,19023936,16684997,14399392,28925265920,9.82409,22615216910,2394258396,640115469,-1287533991,7841845,286565206,1354077862,79076582,1909064572
79,1.58358,3704,83439,2025455045,2011562836,2096646,1797656,11146,3612081,781297,62503760,75351808,19218752,16828098,14527680,29285120000,21.9718,22909092920,2419142425,643895619,-1301426200,13892209,288838414,1368443093,79911464,1931651372
80,1.31703,3750,84066,2023881981,2014004818,2110622,1809770,11234,3656412,784282,62742560,75443456,19338048,16940346,14624064,29644994560,16.7534,23245801222,2425032505,648852652,-1311303363,9877163,290744809,1378643259,80277408,1933727410
81,1.27716,3781,84634,2029694754,2018842332,2123945,1821201,11310,3700674,787566,63005280,75598848,19459200,17047310,14717184,30004213760,16.1303,23578657435,2431154783,653403425,-1322155785,10852422,292559029,1389524679,80719687,1938122645
82,1.61164,3849,85195,2076072429,2072005814,2129999,1826212,11535,3740691,798725,63898000,77429184,19526272,17096867,14790112,30326528000,9.37999,23811488287,2458677576,658133923,-1326222400,4066615,293794189,1394694196,81977107,1990028707
83,1.43807,3898,85530,2104550254,2095207258,2141674,1835930,11669,3783372,805381,64430480,78262016,19651520,17190937,14886624,30671964160,16.1725,24104009663,2476596018,660585825,-1335565396,9342996,295988674,1404687169,82683262,2012523996
84,1.3303,3940,85872,2119815557,2112932026,2150652,1843620,11806,3825950,810353,64828240,78901120,19733952,17263446,14949024,31016939520,11.9765,24409280423,2489217478,663060666,-1342448927,6883531,298193572,1412201575,83377605,2029554421
85,1.36256,3998,86375,2142033570,2130337557,2170172,1860648,12007,3868596,815960,65276800,79398016,19893440,17420611,15056864,31362539520,20.8117,24711851736,2499366179,666839108,-1354144940,11696013,301808436,1424121107,83672880,2046664677
86,1.24447,4039,86921,2146169797,2134721681,2189444,1877823,12127,3910995,819466,65557280,79560192,20027648,17575387,15146720,31706787840,20.0885,25029758474,2506349352,670365277,-1365593056,11448116,305505388,1434929247,83211738,2051509943
87,1.15428,4078,87291,2145744295,2135682189,2207628,1894271,12245,3953403,821838,65747040,79608960,20138752,17721449,15216544,32051159040,17.6082,25356653594,2510431472,672736623,-1375655162,10062106,308438103,1444955131,83263122,2052419067
88,0.977867,4086,87301,2135700887,2135695231,2207759,1894394,12255,3997704,821859,65748720,79609536,20139264,17722547,15217248,32410808320,0.128389,25716179805,2510488717,672783749,-1375660818,5656,308472127,1444963609,83267647,2052427584
89,1.04992,4112,87386,2151308909,2150412057,2210473,1896888,12333,4042378,824073,65925840,79975552,20153344,17744649,15228128,32773447680,3.0306,26060959891,2512095065,673422997,-1376557670,896852,308885963,1446145824,83568642,2066843415
90,1.10909,4142,87714,2163297455,2158745310,2213527,1899316,12462,4086956,826102,66088160,80181696,20193408,17769726,15281184,33135206400,4.24582,26406372574,2513084085,675894616,-1381109815,4552145,309479446,1450730203,83664149,2075081161
91,1.10465,4169,87861,2167765055,2161175371,2218160,1903048,12534,4131606,827496,66199680,80247424,20251072,17807150,15321792,33497640960,5.77289,26757612545,2514148006,677005539,-1387699499,6589684,310507751,1457386214,83743966,2077431405
92,1.39941,4229,88214,2192689793,2180948909,2235564,1918119,12705,4176284,834288,66743040,81032896,20400448,17947237,15418784,33860229120,19.3897,27066115879,2534152723,679571226,-1399440383,11740884,312732688,1469613139,84298945,2096649964
93,1.29583,4280,88836,2195790894,2183417591,2254918,1934946,12840,4220932,838026,67042080,81140992,20562304,18102736,15537856,34222755840,21.712,27400640229,2542134259,684750075,-1411813686,12373303,315305052,1482190436,84553707,2098863884
94,0.918096,4286,88842,2183437525,2183423451,2255071,1935090,12850,4265582,838047,67043760,81142144,20562880,18104010,15538432,34585190400,0.220051,27762945987,2542198316,684794886,-1411827760,14074,315343879,1482204777,84554833,2098868618
