Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
99,4.99493,5908,269179,5010440533,4869880908,19907145,17470125,91430,7744382,3772484,301798720,200912512,156060992,159712078,103509440,64923545600,574.189,31794960773,16380734797,2311576612,-9566392510,140559625,5464980523,10261360077,722559256,4147321652
100,5.10204,5971,269974,5042282744,4908951839,20488093,18007768,93210,7881525,3826224,306097920,202702720,158832768,164368538,105003200,65993615360,555.615,32485009757,16582035894,2317894455,-9699723415,133330905,5623479673,10405051134,732976264,4175975575
101,5.02468,6089,273519,5058257302,4921370641,21055743,18532810,94520,8018709,3876836,310146880,203501888,161559680,168916288,106661344,67063726080,556.853,33201610019,16759630079,2344505265,-9836610076,136886661,5775261666,10543299865,734539073,4186831568
102,5.01178,6191,275698,5075460518,4933486986,21684614,19116765,95926,8155889,3927427,314194160,204106368,164434304,173954286,108243072,68133898240,606.35,33918297237,16942311674,2361218735,-9978583608,141973532,5935941609,10688415776,737802113,4195684873
103,4.97571,6299,277946,5087241286,4944801256,22348209,19735027,97350,8293084,3977998,318239840,204607552,167335744,179270166,109830592,69204080640,631.661,34635391079,17124527373,2378337294,-10121023638,142440030,6097430880,10834375430,741442242,4203359014
104,5.01478,6416,280407,5097576647,4955866555,23030303,20372363,98833,8430283,4028520,322281600,205164864,170200256,184734325,111400960,70274334720,596.52,35352779667,17305659761,2397295007,-10262733730,141710092,6256739257,10978835031,744324092,4211542463
105,4.97499,6532,282641,5109109724,4965578174,23756446,21053047,100350,8567471,4078922,326313760,205608960,173109632,190551054,112980512,71344599040,631.501,36071157273,17487237202,2414361111,-10406265280,143531550,6421300649,11125309635,747384604,4218193570
106,5.08167,6662,285190,5118110551,4976359244,24507062,21758939,101897,8704660,4129407,330352560,206173376,175972096,196563717,114540960,72414904320,665.126,36788895568,17667842442,2433790479,-10548016587,141751307,6586224939,11269890020,750347317,4226011927
107,5.01908,6768,287047,5131156416,4985268744,25306868,22512655,103395,8841866,4179847,334387760,206583360,178921920,202969655,116125696,73485219840,709.356,37507145273,17850805130,2448096434,-10693904259,145887672,6753308983,11418462911,753130325,4232138419
108,4.91277,6875,289045,5139351294,4996653335,26142418,23302002,105027,8979067,4230278,338422240,206949696,181878912,209662207,117714272,74555535360,717.175,38225422390,18033490639,2463366778,-10836602218,142697959,6925332353,11567239056,759317519,4237335816
109,5.13245,6947,289567,5173278044,5034420034,26959883,24074814,107506,9118659,4285082,342806560,208735936,184736960,216214314,119249408,75647006720,687.135,38928269355,18241112875,2467744228,-10975460228,138858010,7099139994,11714966373,768220135,4266199899
110,5.14609,7056,291595,5190639965,5046579758,27781201,24850363,109285,9258267,4336213,346897040,209306432,187666304,222793745,120964800,76738508800,714.104,39662657605,18426364040,2483386962,-11119520435,144060207,7271489608,11862658942,771963836,4274615922
111,5.06987,7176,294595,5198834261,5057083266,28618248,25642249,111208,9397878,4387209,350976720,209784768,190556736,229499736,122572768,77830041600,713.049,40398102151,18607451883,2506132870,-11261271430,141750995,7441598470,12007599675,775314383,4281768883
112,5.05784,7303,297924,5208695647,5066584481,29473448,26452240,112948,9537501,4438231,355058480,210201920,193450112,236350028,124183104,78921697280,715.083,41133269846,18786926688,2531533669,-11403382596,142111166,7606777603,12152707676,778482647,4288101834
113,5.08967,7421,299753,5222986017,5076330459,30398227,27330449,114814,9677136,4489194,359135520,210625216,196430784,243757590,125781376,80013383680,759.589,41869160282,18972313265,2545541520,-11550038154,146655558,7786630726,12302669389,781887380,4294443079
114,5.20915,7564,302877,5228367098,5086656585,31315600,28202853,116731,9816774,4540152,363212160,211105728,199308800,251106151,127369440,81105100800,775.31,42605097804,19152277491,2569320253,-11691748667,141710513,7958434483,12447394819,785068709,4301587876
115,4.97891,7636,303530,5247265852,5106517425,32200263,29043168,119180,9956428,4591239,367299120,212184768,202147136,258195692,128894272,82196869120,720.566,43340210022,19343322182,2574322397,-11832497094,140748427,8134216850,12591720202,788680247,4317837178
116,5.1224,7749,305232,5262848334,5119625215,33208523,30004993,121048,10096075,4642169,371373520,212719232,205119168,266271112,130482080,83288647680,761.277,44076457367,19529189144,2587655741,-11975720213,143223119,8315423044,12741076854,794903358,4324721857
117,5.61645,7805,305591,5334612325,5181187178,34199783,30947240,125109,10239271,4707398,376591840,215664064,208256320,274221497,132197312,84415201280,811.645,44723393911,19790847373,2590627458,-12129145360,153425147,8501727987,12906460704,806891956,4374295222
118,5.19926,7911,307777,5339654388,5194371809,35170704,31872104,127368,10382472,4759302,380744160,216278720,211204032,282000160,133942880,85541754880,787.48,45486830220,19978359868,2607765044,-12274427939,145282579,8681211080,13055325663,810594070,4383777739
119,5.19716,8008,309920,5352422987,5205425750,36172405,32827157,129573,10525662,4811009,384880720,216753984,214189632,290024793,135579424,86668349440,799.551,46251531498,20165746429,2624220587,-12421425176,146997237,8863550907,13205885509,814270487,4391155263
120,5.27641,8112,311877,5363685418,5215176011,37215565,33823193,131610,10668864,4862690,389015200,217182912,217205632,298380258,137205344,87795005440,808.224,47016793042,20353548526,2639553278,-12569934583,148509407,9047709865,13357331746,817312977,4397863034
