#Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
45,2.9025,3916,158112,2209379036,2117974402,3497848,2887231,20442,2088613,1233728,98698240,88342016,39103680,28084466,31350976,17793658880,226.053,6486965354,5081800619,1496794633,-2610123872,91404634,769632205,2785479693,199608506,1918365896
46,2.96266,3974,159067,2249772538,2151829338,3721082,3087620,21527,2147190,1264387,101150960,89610368,40566848,29875739,32230784,18292684800,241.482,6699480167,5227391006,1505917217,-2708067072,97943200,819745395,2889194733,205508011,1946321327
47,2.96395,4031,159967,2282111680,2181140833,3956619,3299655,22597,2206496,1294554,103564320,90666880,42071552,31765361,33129024,18798346240,259.592,6921983768,5371432458,1514751262,-2809037919,100970847,871968569,2995760402,211200492,1969940341
48,2.93304,4102,161251,2304982845,2201927717,4194623,3514268,23627,2266715,1323504,105880320,91434880,43569408,33674543,34015872,19312179200,254.399,7161780866,5508813502,1527564068,-2912093047,103055128,924655099,3101991920,214520171,1987407546
49,3.3929,4157,161808,2359634176,2252648458,4426603,3720072,24783,2335940,1359838,108787040,93240832,45245888,35536131,35031040,19902177280,246.646,7413083172,5684679697,1532687188,-3019078765,106985718,970488610,3220819785,226457172,2026191286
50,4.89892,4242,162303,2521918763,2456212586,4602313,3876137,26342,2419066,1426420,114113600,102102144,46504384,36949590,35813024,20615280640,201.731,7537590402,5999301657,1537391053,-3084784942,65706177,1008364527,3307190995,247342396,2208870190
51,5.17667,4566,178434,2580933798,2517498692,4711955,3970684,27341,2503193,1471068,117685440,104659008,47471168,37831713,37399840,21337559040,139.342,7844808732,6136464133,1690567435,-3148220048,63435106,1037404769,3374887509,253870278,2263628414
52,5.14694,4792,191322,2667707042,2590595441,4840753,4080544,28338,2593570,1520912,121672960,108059200,48684480,38867058,38669184,22117294080,162.446,8160797355,6328688687,1811880948,-3225331649,77111601,1070181367,3459434079,263363338,2327232103
53,4.89821,4973,201420,2751929209,2649615552,5007543,4223733,29325,2687808,1568890,125511200,110767168,50195776,40206297,39997728,22935326720,206.671,8527811966,6521145132,1909108764,-3327645306,102313657,1113411113,3565448833,268635784,2380979768
54,4.6939,5125,207285,2825562192,2713518121,5197899,4387258,30413,2782874,1615142,129211360,113334016,51913920,41734553,41253120,23760384000,235.779,8921946929,6719368197,1965861376,-3439689377,112044071,1159744063,3686088372,278093440,2435424681
55,4.7944,5276,211895,2901745773,2773412318,5405833,4564966,31523,2878878,1662942,133035360,115785344,53850048,43403559,42615040,24594739200,265.177,9310442950,6932467867,2010393233,-3568022832,128333455,1210793245,3820809249,285069150,2488343168
56,4.83343,5453,217724,2953409296,2831578546,5611446,4741880,32560,2975128,1710128,136810240,118175424,55688832,45053624,43940416,25430681600,258.739,9704967003,7137847543,2066434926,-3689853582,121830750,1260363437,3949530353,292771564,2538806982
57,4.73717,5613,222556,3014241884,2893245976,5818278,4919825,33585,3070965,1757037,140562960,120673536,57538944,46713357,45234336,26264494080,254.085,10099884549,7347041771,2113472294,-3810849490,120995908,1309133794,4079051204,301930775,2591315201
58,4.61751,5766,226300,3078760715,2951240374,6049369,5120693,34711,3166442,1803100,144248000,122958592,59475136,48567683,46540032,27094425600,275.592,10499173392,7556299527,2149342476,-3938369831,127520341,1364441373,4215418902,311273168,2639967206
59,4.6933,5918,230835,3136308358,3012208935,6278749,5320348,35909,3262959,1849992,147999360,125344512,61378560,50408673,47844544,27933890560,285.325,10900862913,7764815904,2193533554,-4062469254,124099423,1417958146,4348766057,321121047,2691087888
60,3.29225,5946,231040,3174440062,3043784667,6592180,5606012,37534,3332759,1886832,150946560,126994560,63157376,52924222,48878048,28529817600,272.537,11152216813,7945024586,2195666885,-4193124649,130655395,1500457172,4473977822,315712816,2728071851
61,4.59102,6038,232834,3241943261,3110365424,6859125,5840325,38769,3430872,1934164,154733120,129430592,65247104,55065949,50187840,29384591360,292.545,11563081108,8172807400,2213634942,-4324702486,131577837,1557584287,4620327171,330751068,2779614356
62,3.56731,6107,234166,3273095019,3154166971,7169402,6122957,40478,3504712,1972423,157793840,131157312,67017792,57556654,51271200,30015549440,292.54,11837329259,8353958180,2226464496,-4443630534,118928048,1634062856,4745204855,336892617,2817274354
63,3.66248,6211,236123,3310796354,3191119987,7483995,6410191,42089,3579605,2009807,160784560,132654720,68770304,60081421,52355552,30656389120,332.912,12127182474,8529505047,2245274711,-4563306901,119676367,1708786506,4868263332,340509209,2850610778
64,3.66331,6307,237977,3351392328,3231589564,7811264,6709095,43753,3655420,2047926,163834080,134122816,70587328,62707821,53460672,31304744960,340.862,12418216155,8708560931,2263268645,-4683109665,119802764,1783743690,4996471970,349107081,2882482483
65,3.84121,6415,240033,3390352993,3265244933,8153934,7023138,45360,3732183,2085663,166853040,135422080,72421312,65457184,54571712,31962798080,346.594,12720336024,8886210968,2282788430,-4808217725,125108060,1862828839,5125630922,353382080,2911862853
66,3.82664,6520,242033,3427931119,3306162264,8506895,7347148,47063,3809922,2124329,169946320,136846208,74275520,68289355,55685376,32629002240,362.136,13022912123,9067445337,2302495936,-4929986580,121768855,1940014612,5256402481,362628507,2943533757
67,3.78494,6632,244357,3465538506,3340067683,8870339,7681238,48689,3888789,2162403,172992240,138020416,76155264,71204997,56824256,33305978880,357.155,13339633797,9246012130,2324807867,-5055457403,125470823,2021304753,5389083299,370087030,2969980653
68,3.87281,6740,246635,3499385572,3372623988,9250137,8031552,50302,3968924,2200450,176036000,139164992,78044288,74251382,57948416,33992949760,369.687,13666954159,9424791110,2346361516,-5182218987,126761584,2105666430,5522364395,376850224,2995773764
69,3.77796,6846,248506,3529018281,3396398476,9651589,8402655,51884,4050053,2237353,178988240,140003008,79987968,77470844,59083264,34688532480,378.962,14011150584,9601197756,2364946872,-5314838792,132619805,2192633083,5659072526,381173943,3015224533
70,4.52092,6926,249476,3597162007,3471789823,9976666,8694803,53661,4149217,2284535,182762800,142508544,82097152,80080289,60373376,35551836160,314.75,14432172280,9832930819,2374732262,-5440210976,125372184,2259899350,5806951180,403846048,3067943775
71,6.41641,7025,250295,3807892104,3745719553,10171115,8865721,56277,4265450,2371143,189691440,154384128,83605568,81648921,61351072,36571084800,231.902,14677425192,10262165997,2383390531,-5502383527,62172551,2310618622,5908656500,443712805,3302006748
72,6.72985,7486,274951,3868593138,3813385941,10255547,8936508,57350,4386386,2425654,194052320,157467712,84481664,82329726,63379360,37635307520,120.362,15226552119,10417561702,2620217034,-5557590724,55207197,2340921078,5968151503,451346735,3362039206
73,6.2898,7779,292818,3958942093,3873557786,10393284,9053335,58604,4508081,2477154,198172320,159882560,85821184,83437844,64903072,38705633280,180.397,15810418135,10586856435,2791825893,-5642975031,85384307,2387192351,6060490400,460803574,3412754212
74,6.01255,7988,304657,4055668850,3939155519,10564532,9196251,59801,4632072,2531806,202544480,162623424,87636864,84813741,66437088,39797422080,236.102,16387253290,10805923294,2905601615,-5759488362,116513331,2442281454,6185014531,470496596,3468658923
75,4.54994,8064,305267,4140585298,3969809260,10935611,9531762,61590,4732223,2578458,206276640,164554944,89914816,87791214,67783872,40669081600,358.402,16820225065,11037061387,2911721488,-5930264400,170776038,2558334554,6343166147,457976415,3511832845
76,4.61439,8176,306909,4166869996,4050599152,11235186,9799366,63380,4832181,2625447,210035760,167044352,91962688,90196740,69033856,41540311040,345.091,17249089460,11266207426,2927879758,-6046535244,116270844,2639710046,6486188235,484964022,3565635130
77,4.88053,8348,310678,4236387479,4103874681,11517464,10049024,64905,4936619,2671964,213757120,168922624,94052032,92462581,70439360,42453647360,328.129,17723863614,11482276092,2964584931,-6179048042,132512798,2727656126,6631049142,497717986,3606156695
78,4.8899,8511,313615,4293938906,4148685582,11821477,10318838,66373,5043629,2718584,217486720,170678080,96243072,94901961,71799520,43391784960,346.088,18221449975,11704198615,2993149422,-6324301366,145253324,2822211651,6782749922,504521297,3644164285
79,4.93606,8664,316689,4339289336,4196396419,12140941,10603504,67882,5152164,2765822,221265760,172409088,98473280,97465186,73176352,44339476480,358.473,18724731319,11928308585,3022845874,-6467194283,142892917,2917293888,6936479436,515736346,3680660073
80,4.9569,8822,319963,4383297436,4233992800,12476770,10904184,69249,5261707,2811976,224958080,173831872,100724608,100158597,74562848,45297090560,374.255,19244089151,12147414362,3055095328,-6616498919,149304636,3017758737,7091759826,522110034,3711882766
81,5.02235,8991,323789,4419955199,4272541531,12821165,11213478,70682,5372102,2858319,228665520,175191936,102972992,102920874,75953696,46262865920,369.028,19768756888,12365148298,3092506616,-6763912587,147413668,3114038781,7247130854,530516307,3742025224
82,4.99662,9146,326410,4467538277,4312797207,13198078,11553164,72132,5484739,2905801,232464080,176585536,105357632,105943380,77368544,47246745600,387.344,20302409172,12594445133,3118440431,-6918653657,154741070,3217235203,7411721571,540675137,3772122070
83,5.36356,9324,329686,4496657830,4341401566,13580279,11898768,73514,5600065,2950934,236074720,177527104,107701440,109007866,78770368,48257771520,399.456,20879357690,12811589946,3151512397,-7073909921,155256264,3320198834,7573931239,547983571,3793417995
84,5.77101,9612,330601,4556755923,4611645291,13669721,11980170,75879,5731739,3017224,241377920,188511488,108217600,109735187,79120128,49277399040,111.584,21424473736,13062503428,3159756032,-7019020553,18446744073654662248,3352220721,7613766386,642878519,3968766772
85,6.09113,9965,370859,4641080713,4638823510,13674706,11983562,76097,5863315,3067312,245384960,190091584,108319616,109776157,81606656,50296299520,12.3006,22093692051,13096359277,3446146926,-7021277756,2257203,3354780049,7619140049,648381905,3990441605
86,5.73966,10225,408030,4678600957,4662481700,13701341,12003060,76532,5994894,3117225,249378000,191158144,108776448,109991412,83223296,51315251200,52.0101,22764291149,13142074923,3709006415,-7037397013,16119257,3368805878,7642864954,658185999,4004295701
87,5.58338,10398,439735,4719756112,4681849548,13761447,12049551,76908,6126492,3167083,253366640,192005888,109647872,110474124,84783680,52334315520,98.1763,23435555841,13208520134,3933086420,-7075303577,37906564,3401285843,7686434967,666361007,4015488541
88,5.24238,10554,460434,4772554132,4696366741,13889608,12152685,77301,6258093,3216960,257356800,192751936,111249600,111501369,86339040,53353451520,183.899,24106663173,13316242731,4082687907,-7151490968,76187391,3466693519,7765258264,670110536,4026256205
89,5.12666,10718,474864,4806718516,4711913575,14071840,12303988,77742,6389710,3266777,261342160,193545216,113229120,112961414,87864000,54372659200,245.323,24778360993,13447540452,4188548271,-7246295909,94804941,3546278403,7863406725,674250843,4037662732
90,5.11063,10897,487390,4829013886,4725735743,14296144,12494944,78192,6521331,3316599,265327920,194235072,115363456,114758088,89403296,55391877120,279.099,25449984091,13585660888,4280922346,-7349574052,103278143,3637138695,7969830323,678077057,4047658686
91,5.12931,11095,499205,4844623476,4739568459,14556915,12721189,78655,6652951,3366420,269313600,194835072,117573120,116846571,90945504,56411115520,309.281,26121690041,13727378229,4367849722,-7454629069,105055017,3733850980,8079480437,683310227,4056258232
92,5.18155,11251,502630,4903075473,4778476786,14887571,13011929,79722,6789356,3420253,273620240,196781888,120127808,119497154,92436384,57475020800,370.54,26804936345,13918514965,4393864948,-7579227756,124598687,3860477012,8212022133,691477428,4086999358
93,5.42683,11492,513944,4900838225,4792546583,15184721,13273990,80363,6925770,3470576,277646080,197476928,122373504,121877559,94124672,58538926080,338.024,27517714826,14063902380,4477242893,-7687519398,108291642,3965679521,8323720277,695513842,4097032741
94,5.42079,11730,524045,4919321814,4804860665,15519397,13571910,81054,7062177,3520920,281673600,198077248,124725952,124558414,95706688,59602882560,364.34,28230128104,14214232136,4551681108,-7801980547,114461149,4076276894,8441023886,698911179,4105949486
95,5.27831,11960,532323,4937604246,4818088142,15902544,13916479,81821,7198603,3571264,285701120,198681920,127195008,127627425,97271968,60666931200,385.97,28942691473,14371917272,4612737662,-7921496651,119516104,4195198573,8564449624,703304066,4114784076
96,5.21093,12189,539856,4953255598,4832804296,16312569,14288192,82647,7335032,3621567,289725360,199476736,129647040,130911747,98804032,61731010560,402.075,29655570857,14531559686,4669127768,-8041947953,120451302,4319969865,8688067910,706893431,4125910865
97,5.28551,12438,548614,4963702011,4843708102,16744751,14681908,83506,7471465,3671829,293746320,200000832,132108864,134373490,100374176,62795141120,411.475,30368823402,14686630724,4734037030,-8161941862,119993909,4437563105,8810787179,710093674,4133614428
98,5.28175,12668,556291,4977533994,4854069461,17224034,15121453,84423,7607907,3722086,297766880,200475456,134652096,138212339,101947424,63859333120,443.838,31082245489,14846024362,4791587413,-8285406395,123464533,4564475112,8937022125,713283769,4140785692
99,5.21328,12867,561772,4995958029,4867864254,17756812,15612764,85479,7744382,3772484,301798720,201072640,137306112,142479843,103507808,64923545600,491.32,31794960773,15014548988,4832671415,-8413500170,128093775,4703517866,9070167408,718628844,4149235410
100,5.11261,13012,563524,5037190782,4907063951,18321929,16135508,87060,7881525,3826224,306097920,202856576,140018240,147008660,105001952,65993615360,512.072,32485009757,15211653638,4846261013,-8543627001,130126831,4854257932,9210773672,729235881,4177828070
101,5.35895,13268,572790,5037039902,4919788608,18807821,16584525,88198,8018709,3876836,310146880,203660160,142378240,150901478,106659488,67063726080,461.015,33201610019,15366506638,4914942520,-8660878295,117251294,4978021179,9329282256,731035226,4188753382
102,5.26271,13489,578883,5060648403,4931709926,19374900,17110587,89451,8155889,3927427,314194160,204260672,145003328,155444375,108240928,68133898240,491.674,33918297237,15533275931,4960798374,-8789816772,128938477,5117290386,9460988917,734151045,4197558881
103,5.33872,13735,585456,5070900031,4943029517,19969187,17663864,90729,8293084,3977998,318239840,204763520,147628096,160205061,109828192,69204080640,500.123,34635391079,15697678545,5010294213,-8917687286,127870514,5256707896,9592143910,737803510,4205226007
104,5.32647,13953,591970,5082029022,4954148531,20582205,18236178,92109,8430283,4028520,322281600,205323904,150233152,165116097,111398144,70274334720,517.539,35352779667,15862905884,5058932861,-9045567777,127880491,5396086340,9722607869,740748189,4213400342
105,5.34114,14169,598012,5094805716,4963797974,21241265,18853590,93497,8567471,4078922,326313760,205771456,152898624,170395517,112977536,71344599040,527.327,36071157273,16028766765,5104301509,-9176575519,131007742,5540827662,9856255245,743713096,4220084878
106,5.33642,14412,605136,5100552464,4974525264,21904186,19476345,94920,8704660,4129407,330352560,206332800,155469376,175706000,114538560,72414904320,539.898,36788895568,16191316687,5157564082,-9302602719,126027200,5680463491,9984860025,746673521,4227851743
107,5.26764,14641,611636,5113603760,4983570480,22614940,20145635,96324,8841866,4179847,334387760,206738816,158123136,181399052,116123296,73485219840,583.662,37507145273,16355914085,5205954003,-9432635999,130033280,5824227921,10117524133,749653036,4233917444
108,5.39041,14898,618176,5122025892,4994758679,23359014,20848044,97816,8979067,4230278,338422240,207103360,160789696,187359096,117712448,74555535360,581.769,38225422390,16520264586,5255186493,-9559903212,127267213,5969810642,10250390806,755615375,4239143304
109,5.26102,15033,619850,5167829862,5032533609,24149420,21594922,100135,9118659,4285082,342806560,208882880,163575744,193693931,119248576,75647006720,638.719,38928269355,16722832837,5268171454,-9695199465,135296253,6133872435,10394574624,764608324,4267925285
110,5.38562,15269,626419,5173343518,5044630873,24881672,22285942,101794,9258267,4336213,346897040,209455744,166214720,199560234,120963200,76738508800,587.724,39662657605,16889658912,5317649300,-9823912110,128712645,6281320097,10526587638,768274058,4276356815
111,5.40945,15510,633956,5181574305,5055357902,25624574,22988216,103579,9397878,4387209,350976720,209934016,168814912,205512375,122571520,77830041600,583.706,40398102151,17052368308,5374084726,-9950128513,126216403,6426366798,10655992695,771872203,4283485699
112,5.44139,15772,643325,5187010593,5064697260,26356031,23680506,105205,9537501,4438231,355058480,210351744,171321600,211372153,124181728,78921697280,551.188,41133269846,17207922866,5443365462,-10072441846,122313333,6562557746,10780797987,774859744,4289837516
113,5.35092,16010,649748,5205576361,5074536310,27181837,24464349,106970,9677136,4489194,359135520,210779456,174007424,217987426,125779232,80013383680,610.596,41869160282,17374720483,5491484708,-10203481897,131040051,6717942142,10914969537,778333931,4296202379
114,5.48418,16293,657774,5209897753,5084963785,27988932,25231374,108773,9816774,4540152,363212160,211261120,176571904,224453193,127367392,81105100800,615.697,42605097804,17534765258,5551858088,-10328415865,124933968,6863454517,11042769207,781634732,4303329053
115,5.19591,16490,660588,5238288635,5104641644,28828512,26028724,111006,9956428,4591239,367299120,212333440,179274688,231180990,128893600,82196869120,620.4,43340210022,17716778103,5573176495,-10462062856,133646991,7029628256,11179794291,785167268,4319474376
116,5.34353,16730,666066,5248140074,5117466099,29749274,26906803,112748,10096075,4642169,371373520,212856512,182006592,238555796,130481472,83288647680,668.177,44076457367,17887560301,5614427082,-10592736831,130673975,7190438119,11316141879,791131814,4326334285
117,5.64036,16837,666746,5331543313,5179324400,30733009,27841907,116584,10239271,4707398,376591840,215817088,185119296,246444856,132194432,84415201280,767.695,44723393911,18147457643,5620069582,-10744955744,152218913,7374285584,11480382999,803217854,4376106546
118,5.59423,17088,673717,5321490431,5192419862,31596534,28664159,118750,10382472,4759302,380744160,216438144,187760832,253363886,133940032,85541754880,670.609,45486830220,18315728343,5672750142,-10874026313,129070569,7528829450,11612680540,806830733,4385589129
119,5.44736,17306,679444,5338458171,5203329206,32515907,29540471,120848,10525662,4811009,384880720,216917120,190516864,260729360,135576576,86668349440,692.231,46251531498,18488881479,5715451979,-11009155278,135128965,7691526217,11750990597,810323686,4393005520
120,5.50297,17538,685899,5346213001,5213244478,33450182,30432114,122821,10668864,4862690,389015200,217344768,193245376,268213425,137202560,87795005440,710.203,47016793042,18658440852,5764403267,-11142123801,132968523,7849205784,11886824447,813544758,4399699720
