Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size
65,6.02536,21621,724483,3369482133,3276105180,4903466,4262999,33227,3732183,2085663,166853040,136404416,41021504,39393063,54486368,31962798080
66,6.14225,22115,733403,3408256486,3315506406,5160623,4498173,34522,3809922,2124329,169946320,137824320,42429312,41456786,55600576,32629002240
67,6.17887,22620,742611,3444390086,3349019917,5424152,4739255,35767,3888789,2162403,172992240,138988864,43866880,43571195,56737664,33305978880
68,6.15285,23126,752070,3476114963,3382820563,5699740,4992521,37051,3968924,2200450,176036000,140118592,45297152,45782231,57862272,33992949760
69,6.29931,23725,762819,3500234598,3406437916,5965040,5236291,38273,4050053,2237353,178988240,140944640,46675904,47910701,58998656,34688532480
70,6.95908,24154,769384,3583328379,3479688431,6223931,5468044,39679,4149217,2284535,182762800,143462848,48414144,49988795,60284320,35551836160
71,9.98016,24562,772460,3808272036,3753519530,6406147,5629341,41692,4265450,2371143,189691440,155370496,49754688,51456548,61249888,36571084800
72,9.9655,25524,808652,3828563476,3820540529,6420233,5641371,42143,4386386,2425654,194052320,158477376,49886336,51571491,63279328,37635307520
73,9.45153,26393,842038,3900068920,3879598054,6461316,5677177,42891,4508081,2477154,198172320,160919744,50224448,51903887,64801856,38705633280
74,9.63288,27158,873585,3978766333,3945103553,6514986,5722410,43747,4632072,2531806,202544480,163702976,50765440,52337511,66335520,39797422080
75,7.62215,27788,885122,4100043491,3985503205,6762827,5945518,45164,4732223,2578458,206276640,165603520,52349632,54327204,67687840,40669081600
76,7.65175,28424,896919,4139197277,4056937236,6953539,6114493,46583,4832181,2625447,210035760,168107520,53742208,55859979,68933376,41540311040
77,8.07121,29128,915863,4178243190,4110386724,7101317,6244942,47766,4936619,2671964,213757120,170013760,54852160,57048102,70336544,42453647360
78,7.91466,29762,933915,4235408537,4157381385,7258919,6383571,48925,5043629,2718584,217486720,171788480,56067776,58314657,71695200,43391784960
79,8.01245,30439,951485,4285339642,4203969911,7434679,6539166,50073,5152164,2765822,221265760,173532160,57360128,59726453,73070720,44339476480
80,7.91297,31090,969650,4326727335,4243485693,7615337,6699676,51130,5261707,2811976,224958080,174970752,58650816,61176946,74454304,45297090560
81,8.02531,31757,987732,4368260507,4281582889,7806595,6870209,52236,5372102,2858319,228665520,176343040,59978496,62712508,75842112,46262865920
82,8.10486,32433,1005383,4411847022,4321856313,8019895,7061355,53355,5484739,2905801,232464080,177742144,61398016,64424439,77255392,47246745600
83,8.63706,33229,1027224,4425499467,4351253400,8198473,7221925,54339,5600065,2950934,236074720,178695232,62551552,65857959,78656864,48257771520
84,10.6779,34784,1031613,4552916263,4583696991,8249297,7268271,55959,5731739,3017224,241377920,189680768,62839552,66272619,79003904,49277399040
85,8.99708,35754,1072480,4611627833,4610739566,8252553,7270574,56206,5863315,3067312,245384960,191266432,62900544,66299894,81488736,50296299520
86,8.80339,36669,1114524,4635348314,4632312277,8260970,7276763,56539,5994894,3117225,249378000,192344576,63043392,66368895,83104512,51315251200
87,8.59459,37471,1155500,4660462168,4655102544,8281332,7292790,57029,6126492,3167083,253366640,193206592,63320960,66534233,84665216,52334315520
88,8.37695,38184,1195704,4686035748,4675477294,8309803,7315749,57513,6258093,3216960,257356800,193990592,63673728,66764421,86221312,53353451520
89,8.29263,38877,1235111,4708262575,4696008928,8344198,7344080,57958,6389710,3266777,261342160,194801024,64061824,67041806,87750496,54372659200
90,8.31319,39560,1275058,4727378496,4713149963,8384418,7378205,58368,6521331,3316599,265327920,195505024,64452032,67365616,89292832,55391877120
91,8.22466,40180,1310242,4759463691,4731364471,8466103,7448597,58822,6652951,3366420,269313600,196099456,65174784,68021366,90838336,56411115520
92,8.81014,41045,1335554,4823077373,4772963160,8603079,7567535,59568,6789356,3420253,273620240,198044544,66329344,69120880,92326624,57475020800
93,8.47781,41776,1368447,4827084694,4789066547,8714636,7665542,60041,6925770,3470576,277646080,198743232,67196544,70015701,94012576,58538926080
94,8.46484,42544,1399486,4848897344,4802869371,8853368,7788339,60508,7062177,3520920,281673600,199337024,68216384,71127892,95597568,59602882560
95,8.48443,43344,1429898,4864239625,4816755737,9006509,7925000,60995,7198603,3571264,285701120,199942528,69271168,72355447,97161632,60666931200
96,8.51442,44180,1458559,4883200750,4832588988,9181891,8083174,61507,7335032,3621567,289725360,200737408,70372480,73761063,98692576,61731010560
97,8.66241,45083,1486777,4900679685,4843708837,9385634,8267851,61991,7471465,3671829,293746320,201243520,71592704,75393419,100262944,62795141120
98,8.78684,46066,1517200,4904234785,4854001005,9577616,8442834,62464,7607907,3722086,297766880,201723776,72680640,76931640,101832672,63859333120
99,8.60075,46963,1541297,4934854349,4867637463,9859719,8702051,63062,7744382,3772484,301798720,202305280,74145408,79191454,103394272,64923545600
100,8.86225,47916,1557320,4989433606,4906083309,10215778,9029999,64009,7881525,3826224,306097920,204066752,75944576,82044653,104889024,65993615360
101,8.88357,48950,1583711,4980347975,4920784983,10468690,9263201,64706,8018709,3876836,310146880,204869312,77206016,84071426,106542048,67063726080
102,8.91341,50003,1609377,4998093127,4933055692,10753289,9526296,65448,8155889,3927427,314194160,205456896,78582336,86351928,108124928,68133898240
103,8.72875,50967,1633766,5014037989,4944268651,11076183,9826002,66208,8293084,3977998,318239840,205957440,80066496,88938880,109710080,69204080640
104,9.03229,52068,1659951,5018412125,4955521700,11371989,10100779,66997,8430283,4028520,322281600,206518592,81412352,91309265,111278016,70274334720
105,9.18756,53243,1686464,5029084745,4965472912,11692086,10399701,67825,8567471,4078922,326313760,206966528,82767552,93874181,112855808,71344599040
106,9.34685,54533,1713713,5035975157,4976203530,12002322,10689887,68682,8704660,4129407,330352560,207523968,84050816,96360346,114416768,72414904320
107,9.30229,55785,1742291,5042911015,4985022480,12310947,10979094,69525,8841866,4179847,334387760,207929856,85293568,98833561,116000800,73485219840
108,9.45945,57143,1768271,5059355042,4995035909,12679157,11325086,70439,8979067,4230278,338422240,208287104,86715520,101783803,117588224,74555535360
109,8.73257,58029,1779815,5135021601,5032512254,13269546,11881829,71888,9118659,4285082,342806560,210040000,88869056,106514152,119123680,75647006720
110,9.39553,59275,1806082,5108985008,5045074464,13635303,12226077,72944,9258267,4336213,346897040,210617088,90245760,109445480,120835776,76738508800
111,9.33147,60509,1830556,5126690818,5055784812,14051938,12619041,74088,9397878,4387209,350976720,211097856,91760704,112784280,122442976,77830041600
112,9.50261,61794,1860343,5120942783,5065640103,14387435,12935844,75191,9537501,4438231,355058480,211525760,92957120,115473763,124050464,78921697280
113,9.36095,63072,1885912,5143066598,5075429897,14811396,13336964,76328,9677136,4489194,359135520,211948160,94419072,118871136,125647840,80013383680
114,9.46023,64342,1912213,5151295518,5086154035,15226638,13730443,77528,9816774,4540152,363212160,212431040,95811968,122199064,127233920,81105100800
115,8.70718,65353,1926571,5200930636,5106294411,15823461,14296634,78963,9956428,4591239,367299120,213496896,97772480,126980815,128757792,82196869120
116,9.59217,66669,1954131,5177135687,5117684348,16239620,14692130,80170,10096075,4642169,371373520,213963648,99095040,130316122,130345888,83288647680
117,8.55048,67111,1958413,5320678304,5181287044,17142052,15549618,82836,10239271,4707398,376591840,216913856,101971712,137548900,132055808,84415201280
118,9.35335,68306,1985683,5256409215,5194355044,17564869,15951506,84251,10382472,4759302,380744160,217562688,103311232,140938511,133800032,85541754880
119,9.34113,69476,2011907,5272836822,5205174431,18027986,16392056,85699,10525662,4811009,384880720,218054848,104755520,144650687,135435008,86668349440
120,9.226,70591,2038073,5283484482,5215572351,18504537,16845681,87150,10668864,4862690,389015200,218480704,106222784,148470350,137060448,87795005440
121,9.25197,71740,2066986,5284593120,5226623780,18930952,17252220,88541,10812072,4914367,393149360,218977856,107494848,151888625,138673504,88921702400
122,9.36672,72931,2094750,5299804894,5236570250,19384628,17684828,90033,10955274,4965966,397277280,219444544,108843264,155525493,140284512,90048419840
123,9.46435,74188,2119788,5317536907,5245898250,19936638,18212765,91540,11098477,5017529,401402320,219854144,110383936,159949108,141899520,91175147520
124,9.15766,75318,2143048,5333756114,5258657493,20540045,18790199,93173,11241713,5069377,405550160,220283712,112046400,164784521,143523744,92301885440
125,9.07884,76064,2151858,5437942668,5311729122,21468305,19677975,95961,11386306,5131998,410559840,222721472,114637632,172224533,145213152,93438648320
126,9.15522,77155,2176597,5395822235,5324412442,22042586,20228330,97560,11530889,5184203,414736240,223336896,116168896,176826776,146935776,94575452160
127,9.34592,78299,2202484,5405576635,5334028420,22607864,20769700,99153,11675476,5236514,418921120,223745088,117699008,181356957,148596448,95712307200
128,9.22459,79386,2227375,5418722357,5345962918,23185093,21322737,100856,11820075,5288837,423106960,224283008,119247296,185983304,150229024,96849213440
129,9.36995,80588,2250396,5435885772,5356917168,23837449,21948979,102639,11964694,5341013,427281040,224798208,120918592,191211067,151852512,97986150400
130,9.46876,81797,2276161,5438644313,5365757732,24442504,22530041,104311,12109300,5393176,431454080,225194112,122454144,196059867,153492672,99123128320
131,9.50453,83047,2302706,5444520044,5373901879,25058765,23122805,106029,12253926,5445320,435625600,225519168,123958016,200998545,155139616,100260136960
132,9.48983,84269,2325323,5464607477,5386867805,25764124,23801394,107891,12398548,5497542,439803360,225992064,125671296,206650727,156763424,101397155840
133,8.84847,84863,2331567,5581485681,5443063613,26921607,24914296,111074,12545097,5562081,444966480,228503296,128524800,215926498,158502400,102548981760
134,9.48418,86053,2356508,5529239697,5454817070,27572043,25540113,113003,12691644,5614873,449189840,229049472,130100416,221139631,160271904,103700858880
135,9.53167,87255,2381485,5540845073,5466803884,28235713,26178908,114921,12838179,5667656,453412480,229546304,131692480,226458581,161933920,104852695040
136,9.54322,88461,2407424,5548950729,5476597807,28889682,26808541,116799,12984719,5720356,457628480,229943808,133249984,231699715,163594912,106004582400
137,9.40791,89598,2431913,5563830301,5485996304,29613746,27506580,118758,13131282,5773211,461856880,230319232,134915584,237502022,165260704,107156531200
138,9.51055,90808,2458314,5566122540,5494868051,30291304,28160215,120590,13277837,5825817,466065360,230688704,136446656,242931646,166914752,108308510720
139,9.53823,92028,2481440,5586197582,5504371006,31083763,28925748,122636,13424392,5878396,470271680,231101248,138169920,249281548,168557024,109460510720
140,9.87245,93379,2510495,5576740164,5512930366,31694353,29515207,124451,13570948,5930869,474469520,231462464,139522304,254175343,170207488,110612531200
141,10.3645,94692,2533860,5601736768,5525020545,32499975,30294104,126430,13717508,5983398,478671840,231854720,141232768,260630214,171847840,111764561920
142,9.11198,95412,2541682,5710607014,5578752687,33774406,31525730,129886,13865135,6046844,483747520,234208832,143972352,270842926,173573504,112924160000
143,9.52585,96615,2563346,5677016412,5591662681,34622792,32345833,132251,14012779,6100271,488021680,234803072,145782464,277641839,175349856,114083840000
144,9.64795,97869,2587295,5682055778,5603359887,35425515,33122188,134403,14160436,6153532,492282560,235298432,147470016,284074383,177021664,115243591680
145,9.60229,99085,2609755,5697209623,5614114374,36280490,33949150,136585,14308094,6206651,496532080,235721280,149263040,290925093,178689792,116403363840
146,9.55737,100320,2634283,5701627329,5623848245,37098355,34740942,138648,14455751,6259771,500781680,236130944,150931776,297478328,180351904,117563156480
147,9.82463,101641,2659784,5709386413,5633714459,37912795,35530274,140772,14603419,6312927,505034160,236557696,152538752,304004468,182013920,118722979840
148,9.61646,102914,2682460,5727139843,5643741634,38806518,36396183,143140,14751091,6366022,509281760,236969216,154318976,311166084,183672992,119882833920
149,9.42607,104087,2703048,5744069218,5654067994,39786279,37346129,145488,14898780,6419081,513526480,237403456,156227200,319015912,185328800,121042749440
150,9.12763,105145,2720947,5762019229,5670804768,40839092,38367765,147995,15046488,6472071,517765680,238032256,158222528,327450951,186949760,122202664960
151,9.27854,105743,2728420,5869263789,5736183479,42260701,39745360,152013,15199872,6539943,523195440,241056384,161039744,338843905,188721632,123417753600
152,9.68257,106912,2750175,5837207765,5753751161,43191773,40647817,154551,15353317,6594470,527557600,241783936,162871168,346305171,190541408,124632872960
153,9.43598,108009,2771378,5854611926,5765925907,44126508,41553619,157061,15506695,6648297,531863760,242410688,164722880,353795601,192221184,125848012800
154,9.68669,109201,2797205,5851391760,5775205459,44963905,42365674,159230,15660073,6701986,536158880,242834112,166344896,360505622,193913920,127063173120
155,9.53953,110343,2818977,5874646153,5785971824,45951239,43323897,161687,15813466,6755848,540467840,243327168,168208192,368416579,195595168,128278364160
156,9.6804,111561,2842247,5879438640,5795088697,46908938,44253654,164045,15966845,6809497,544759760,243722368,169996480,376089961,197279936,129493585920
157,9.86442,112873,2866123,5886391718,5804392901,47846183,45163639,166382,16120231,6863110,549048800,244123264,171741120,383599606,198962368,130708838400
158,9.77709,114082,2889022,5899052790,5817842100,48805132,46094627,168853,16273635,6916796,553343680,244590400,173530688,391283553,200639392,131924121600
159,9.67958,114759,2895827,6021838189,5886027320,50349747,47594072,173210,16432672,6986179,558894320,247808064,176422080,403662250,202425408,133193093120
160,9.63857,115868,2919215,5981978581,5898742776,51301686,48518229,175743,16591717,7040759,563260720,248387456,178200192,411290427,204262912,134462115840
161,9.7768,117036,2944310,5989037793,5909826728,52204343,49394327,178102,16750765,7095152,567612160,248845504,179899968,418523478,205982944,135731169280
162,9.74883,118182,2967384,6007179592,5921794751,53184374,50346276,180705,16909823,7149735,571978800,249423552,181697216,426376741,207675744,137000284160
163,9.74747,119305,2990576,6018319746,5932599301,54194760,51328399,183146,17068894,7204162,576332960,249921024,183506048,434472034,209372384,138269429760
164,9.70677,120398,3017585,6016630995,5941867176,55098091,52206594,185408,17227987,7258637,580690960,250299776,185114752,441709992,211086496,139538616320
165,10.1463,121701,3048219,6015071902,5950314247,55854345,52940956,187530,17387065,7313186,585054880,250629504,186515840,447770634,212809472,140807874560
166,10.1002,123024,3073435,6040248608,5960523042,56837602,53897490,189916,17546148,7367606,589408480,251034496,188226112,455648620,214513504,142077173760
167,10.2077,124367,3097396,6053602194,5973128696,57877388,54909562,192302,17705238,7421960,593756800,251474496,190000000,463978838,216206752,143346472960
168,9.90586,125032,3104571,6180526569,6049663529,59545129,56531463,196857,17871608,7493103,599448240,254807872,192934144,477343517,218031040,144686622720
169,10.2156,126304,3127665,6149004184,6064954858,60604577,57562304,199562,18038000,7548575,603886000,255461504,194764992,485832626,219891072,146026885120
170,10.3434,127609,3154344,6153277381,6076794547,61528361,58460329,202117,18204393,7603892,608311360,255942784,196413568,493235673,221641088,147367188480
171,9.95713,128772,3176567,6178387617,6088255122,62657687,59559484,204761,18370801,7659113,612729040,256400256,198344576,502283501,223370976,148707532800
172,10.366,130089,3204893,6171761923,6098143827,63573618,60451057,207142,18537208,7714323,617145840,256818560,199903488,509622854,225108384,150047907840
173,10.4133,131432,3232718,6181865322,6106496080,64526064,61378491,209471,18703598,7769365,621549200,257176512,201504256,517254067,226844288,151388282880
174,10.1776,132688,3255591,6206088218,6117681084,65682263,62504945,212157,18870016,7824654,625972320,257615168,203408128,526517089,228566592,152728678400
175,10.3407,134001,3280933,6209295641,6130267267,66720568,63516517,214795,19036431,7879855,630388400,258135488,205119104,534836719,230277376,154069094400
176,9.92693,134765,3290249,6323114849,6189286933,68407154,65158487,219434,19204970,7947283,635782640,260623808,207974784,548352602,232116896,155427072000
177,10.3248,136028,3318679,6273630880,6201343255,69327106,66054091,221905,19373528,8003233,640258640,261169920,209533056,555724573,233986688,156785080320
178,10.2454,137273,3340594,6305698771,6214147907,70518875,67215129,224743,19542094,8059071,644725680,261709504,211499904,565272907,235732448,158143160320
179,10.2939,138562,3366444,6306184644,6224578017,71592374,68261371,227356,19710653,8114829,649186320,262142144,213244480,573873964,237483104,159501312000
180,10.2566,139817,3389391,6325963187,6235905976,72794328,69433477,230117,19879237,8170643,653651440,262639808,215154816,583503401,239221376,160859514880
181,10.5501,141201,3416113,6324132631,6245888163,73839535,70452164,232740,20047806,8226364,658109120,263049024,216852096,591878172,240971424,162217758720
182,10.6713,142610,3444329,6330432105,6254969382,74862015,71449343,235223,20216370,8282043,662563440,263400640,218471360,600070427,242727904,163576033280
183,10.49,143983,3473151,6336758074,6263175180,75854889,72417633,237658,20384950,8337612,667008960,263747456,220044736,608025594,244477312,164934328320
184,10.0304,145181,3491456,6378960014,6278600486,77291818,73820291,240854,20553560,8393455,671476400,264290368,222238144,619537006,246204416,166292654080
185,9.67787,145807,3497432,6485668824,6346026449,79207287,75689146,245814,20723675,8462678,677014240,267357568,225222208,634885550,248003904,167663493120
186,10.5293,147146,3524899,6433561832,6359879519,80253245,76709748,248542,20893798,8519013,681521040,267958912,226845056,643266854,249885696,169034352640
187,10.2789,148378,3551254,6450644158,6370096484,81357823,77787095,251162,21063940,8575207,686016560,268386624,228587840,652116578,251669664,170405345280
188,10.2562,149609,3573693,6474932089,6383028169,82641058,79039462,254251,21234087,8631553,690524240,268884032,230563392,662397903,253430816,171776358400
189,10.2942,150820,3597163,6485398377,6396663870,83917854,80286601,257126,21404307,8688071,695045680,269472000,232461568,672626646,255182368,173147412480
190,10.2658,152066,3620374,6497698454,6405772998,85211402,81549676,259969,21574459,8744241,699539280,269861184,234411968,682989245,256944704,174518497280
191,10.7162,153394,3646200,6500127171,6414107584,86410328,82720420,262534,21744621,8800529,704042320,270228288,236215616,692593478,258714784,175889623040
192,10.2989,154621,3668789,6518437529,6425464327,87765571,84044561,265425,21914791,8856854,708548320,270658624,238206144,703449877,260476416,177260779520
193,10.4153,155909,3689340,6534934203,6438253394,89219300,85465531,268511,22084968,8913055,713044400,271127360,240302784,715095139,262233536,178631956480
194,9.63587,156533,3694805,6643555264,6502699685,91191113,87390253,274016,22255865,8980604,718448320,273872640,243316864,730897144,264027040,180008785920
195,10.3056,157814,3717295,6606422088,6515713967,92498015,88666699,276986,22426581,9037002,722960160,274463744,245266176,741367210,265914848,181384161280
196,10.3901,159099,3742105,6613524500,6528026451,93723924,89863869,279981,22597302,9093587,727486960,274974272,247105472,751189457,267699296,182759557120
197,10.5179,160310,3763956,6638792352,6552793047,95045478,91154225,283363,22768161,9151442,732115360,275804736,249102592,761778767,269456640,184135045120
198,10.562,161650,3792690,6637255993,6560668029,96138475,92222000,285892,22938889,9207764,736621120,276191808,250716864,770535388,271228320,185510553600
199,10.4321,162930,3818089,6655639001,6569541259,97350982,93406019,288697,23109615,9264109,741128720,276584704,252540160,780249469,272993056,186886092800
200,10.7121,164354,3845396,6658019628,6578465505,98510868,94539345,291460,23280342,9320425,745634000,276980736,254240000,789542372,274765024,188261672960
201,10.6921,165778,3869372,6676793210,6590166745,99834730,95833564,294419,23451071,9376713,750137040,277422464,256137152,800148063,276524320,189637263360
202,9.99538,166492,3877013,6791957271,6652210297,101901623,97853253,299795,23624353,9445834,755666720,280039936,259158720,816710087,278397184,191035095040
203,10.4897,167779,3903378,6746230245,6665760687,103096634,99021556,302638,23797633,9502769,760221520,280716544,260868096,826284390,280279936,192432947200
204,10.6668,169155,3929054,6761815044,6676466020,104328474,100224925,305507,23970923,9559830,764786400,281204992,262690304,836153447,282080224,193830860800
205,10.5533,170475,3954596,6772138589,6687552343,105604509,101472394,308501,24144207,9616711,769336880,281664640,264518592,846376697,283864576,195228825600
206,10.6668,171838,3979476,6785799143,6697681650,106921908,102760175,311544,24317512,9673673,773893840,282057664,266414208,856931104,285656992,196626841600
