Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
11,18.152,1072,10760,871584332,869831441,87037,72325,1223,7172565,173447,13875760,28122240,955584,702315,1075360,103066632192,11.8094,101467450779,592566794,97394030,-39389148,1752891,217202085,58674641,46996490,822834951
12,18.1459,1138,11408,905930214,904628144,97307,82110,1338,7768591,179273,14341840,29022272,986624,785042,1119904,111655518208,11.4864,110000215514,608212324,101771008,-40691218,1302070,252433509,60696769,50496415,854131729
13,18.24,1233,11911,940778803,936400943,111144,94072,1523,8364315,186287,14902960,29909760,1107200,896647,1218400,120244404224,22.3787,118516184752,641165138,105584313,-45069078,4377860,291863746,68592249,55924416,880476527
14,18.3945,1352,12689,966298095,962679869,125682,107206,1705,8959750,192236,15378880,30631872,1197184,1013829,1307008,128833290240,22.5485,127042266193,667658949,111997925,-48687304,3618226,335941391,74816758,61344828,901335041
15,18.4774,1458,13293,1007330557,1003285487,140620,120527,1890,9555592,200085,16006800,31708608,1301440,1134250,1397152,137422176256,27.6078,135552472326,696787966,116898103,-52732374,4045070,382891861,81838380,66544094,936741393
16,18.5101,1566,13955,1037575428,1033446438,156327,134738,2090,10151063,206500,16520000,32521472,1398464,1260890,1485856,146011062272,28.4463,144074847956,723642983,122263531,-56861364,4128990,433853604,88643808,71624905,961821533
17,18.4507,1659,14492,1060620341,1057033127,172749,149841,2278,10746509,211749,16939920,33169536,1483712,1393206,1559264,154599948288,23.359,152609031672,746844435,126590476,-60448578,3587214,487899901,94257768,75578116,981455011
18,18.4684,1770,15092,1081462706,1079664370,188967,165292,2458,11341783,216232,17298560,33767040,1532800,1523842,1614624,163188834304,24.2439,161152293281,763272569,131357170,-62246914,1798336,544725598,97700372,79301350,1000363020
19,19.0123,1880,15946,1124595503,1119500951,208069,182498,2711,11937069,224744,17979520,34869184,1655104,1677891,1721568,171777720320,39.695,169652341774,800530088,138006041,-67341466,5094552,606545169,106368012,86135545,1033365406
20,18.69,1976,16584,1149313053,1146311996,227054,200392,2912,12532503,230313,18425040,35605312,1724992,1830744,1791520,180366606336,25.8698,178182838561,823447175,143666081,-70342523,3001057,671850898,111383248,90132748,1056179248
21,18.7496,2105,17289,1181622262,1177905618,247328,219210,3137,13128330,236831,18946480,36439808,1818560,1994045,1876000,188955492352,36.0177,186703485023,850026497,150016047,-74059167,3716644,740141574,117823393,95093290,1082812328
22,18.5825,2246,17890,1211552023,1208447579,268016,238671,3355,13724614,242852,19428160,37243968,1897344,2160631,1950720,197544378368,25.8972,195230029193,873416651,155321334,-77163611,3104444,811803204,123589742,99738365,1108709214
23,18.6944,2351,18514,1235721548,1233018221,289414,258987,3583,14321201,248008,19840640,37903872,1967104,2332947,2018336,206133264384,39.0862,203765937336,893747316,160694573,-79866938,2703327,886907108,128267954,103792645,1129225576
24,18.5158,2481,19065,1260879382,1257119030,311906,280269,3806,14918079,253296,20263680,38579072,2045120,2513942,2089920,214722150400,27.1277,212299298695,916497998,165607387,-83627290,3760352,965119572,133875241,107428270,1149690760
25,19.2066,2633,20700,1313386170,1309080122,337329,303855,4068,15514344,263864,21109120,39938496,2163328,2718604,2219584,223311036416,34.7992,220778045239,959780376,176197341,-87933338,4306048,1051940246,142204779,118951366,1190128756
26,18.7841,2769,21494,1342640354,1339393528,362932,328109,4326,16110797,270198,21615840,40741696,2249728,2924710,2304288,231899922432,31.2239,229300467030,986663457,182218253,-91180164,3246826,1143925345,148527045,124963846,1214429682
27,18.7751,2889,22117,1371210859,1367837283,389886,353654,4578,16707645,276189,22095120,41500032,2340224,3141570,2383552,240488808448,34.8617,237826131997,1012726480,187558948,-94553740,3373576,1239886365,154767561,129977765,1237859518
28,18.8246,3014,22894,1411076423,1406397122,416229,378350,4881,17305024,284120,22729600,42545280,2449344,3353813,2408768,249077694464,44.457,246332755486,1045698536,193610279,-99233041,4679301,1338669434,162764707,136245396,1270151726
29,18.5174,3139,23696,1447961918,1443968388,443607,404049,5164,17903139,291725,23338000,43524800,2556928,3574236,2508160,257666580480,33.476,254842576130,1076548548,200260843,-103226571,3993530,1442101655,170593771,142868848,1301099540
