#Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
15,8.89965,1188,26219,1117046206,929059573,3793850,3160905,9117,5655036,794396,63551680,23490112,40510208,30396337,22611776,46505267200,398.282,39059823559,3152560994,251081276,-3112741798,187986633,1724086897,3433076808,327998508,601061065
16,8.96875,1244,27304,1140446890,960751822,4212506,3543759,10301,6017260,834554,66764320,23768448,42801536,33751505,23848608,49483950080,409.618,41660473465,3311038342,259249585,-3292436866,179695068,1913363920,3631055713,346671963,614079859
17,9.18268,1334,28829,1169574777,986493747,4653223,3948297,11289,6381829,874758,69980640,24139904,45117120,37282165,25103072,52483553280,425.02,44282121140,3467223974,272196523,-3475517896,183081030,2115046627,3828875777,361687771,624805976
18,8.96548,1400,29525,1195301682,1009503425,5137670,4396241,12429,6746630,914145,73131600,24524544,47453440,41163441,26333664,55485675520,448.255,46913334366,3623233006,278288570,-3661316153,185798257,2331875233,4028141233,375389483,634113942
19,8.98237,1471,30633,1220206514,1042107309,5636177,4858451,13547,7108426,954067,76325360,24820928,49776448,45157087,27570112,58467983360,454.258,49519009373,3781123141,286328179,-3839415358,178099205,2553812077,4227827953,397229842,644877467
20,9.0432,1521,31309,1250244893,1064887502,6164592,5350606,14835,7464498,993174,79453920,25175040,52097088,49390847,28790560,61400565760,479.552,52081521486,3936658647,292725376,-4024772749,185357391,2796248041,4426575953,410911143,653976359
21,8.68191,1580,32133,1273948747,1091421125,6692298,5843125,16125,7815621,1032218,82577440,25436032,54349120,53618945,29984864,64291246080,463.668,54600764108,4092877754,298882722,-4207300371,182527622,3041676127,4623432736,425406957,666014168
22,8.64288,1623,32808,1298332949,1111591803,7270149,6385276,17403,8163270,1070694,85655520,25859456,56633920,58248143,31183776,67153766400,493.872,57096412962,4246755275,304964843,-4394041517,186741146,3302951513,4820634956,436239914,675351889
23,8.69199,1701,34445,1313468493,1128489581,7856941,6937426,18687,8509462,1109121,88729680,26205888,58851392,62948883,32374720,70005688320,501.657,59581930908,4396744377,319503025,-4579020429,184978912,3568985030,5013593012,444658684,683830897
24,8.63969,1765,35420,1331566499,1168434428,8473148,7518430,19890,8857126,1147034,91762720,26476672,61104384,67884546,33564672,72872611840,539.122,62086673787,4546979579,328371546,-4742152500,163132071,3836410377,5208863438,477110268,691324160
25,8.70283,1828,36446,1369836069,1181279013,9110034,8120155,21214,9205823,1184724,94777920,26699264,63354688,72986254,34751200,75747768320,551.558,64602341301,4695997148,337441302,-4930709556,188557056,4132330699,5403822017,483787478,697491535
26,8.82726,1897,37637,1385420104,1206086036,9773317,8748171,22586,9553238,1223126,97850080,26989888,65611904,78299378,35946944,78613667840,557.041,67101701082,4847561043,348276055,-5110043624,179334068,4429206696,5599087099,500127197,705958839
27,8.57692,1964,38594,1408548222,1217229925,10454723,9394454,23977,9900471,1260887,100870960,27260864,67859904,83757573,37129824,81478348800,568.575,69605579873,4997588542,356588539,-5301361921,191318297,4733428677,5794056840,504019772,713210153
28,8.70669,2025,39486,1422182336,1244862767,11170573,10074681,25516,10248239,1299161,103932880,27530432,70139840,89492060,38327648,84350238720,579.839,72112292483,5149858120,364543860,-5478681490,177319569,5043069872,5991360124,524271742,720591025
29,8.6987,2101,40584,1447439745,1259944613,11898385,10767206,27017,10596588,1337206,106976480,27780544,72398208,95322061,39519456,87226378240,596.162,74625781646,5300135198,374340161,-5666176622,187495132,5361605373,6186797737,532561515,727383098
30,8.7838,2177,41943,1463694188,1281108531,12646092,11479562,28608,10946481,1375853,110068240,28068800,74660992,101311672,40722464,90117150720,630.93,77149095265,5451547253,386637392,-5848762279,182585657,5685129897,6382132365,545768354,735340177
31,8.78014,2249,42921,1481720799,1305596403,13414514,12213064,30110,11291923,1413211,113056880,28312384,76895936,107466558,41898016,92970352640,628.006,79644796590,5599750755,395322217,-6024886675,176124396,6014998571,6576088946,563823702,741772701
32,8.69842,2315,44184,1503759378,1326659726,14212165,12976373,31588,11633491,1450134,116010720,28503296,79093824,113855156,43060672,95788369920,666.161,82108474883,5745514023,405734961,-6201986327,177099652,6361950990,6768144880,579097058,747562668
33,8.86126,2356,45002,1550994626,1365030322,15018470,13744326,33606,11980449,1491772,119341760,28889408,81548352,120315686,44351648,98655385600,665.89,84579292563,5910400154,412711930,-6387950631,185964304,6719418871,6980973715,606287735,758742587
34,8.81338,2392,45613,1586187478,1385357492,15823416,14511500,35543,12328874,1532659,122612720,29269952,83965888,126764939,45620544,101536942080,668.044,87071907152,6073436574,417460245,-6588780617,200829986,7088017494,7191061273,615677757,769679735
35,8.82042,2416,47286,1602570410,1428627771,16599620,15251602,37768,12678852,1573224,125857920,29534592,86276608,132985688,46882368,104431165440,612.751,89580316150,6233798907,425699356,-6762723256,173942639,7451213139,7395240821,646133557,782494214
36,8.83941,2483,48367,1641924067,1449185493,17398062,16013666,39556,13027926,1613137,129050960,29890752,88604864,139382164,48134208,107317770240,671.295,92086635126,6391305449,435182342,-6955461830,192738574,7833130789,7596732445,655277922,793907571
37,8.76274,2521,50229,1660524293,1464733139,18233152,16813456,41439,13379379,1652971,132237680,30350336,90864064,146072299,49370208,110227466240,650.923,94618329844,6547471180,445679093,-7151252984,195791154,8221441810,7795596233,658667418,806065721
38,8.93067,2577,51323,1672477651,1508911680,19089473,17634265,43205,13728163,1691563,135325040,30655488,93136832,152931697,50584384,113113917440,652.735,97136722306,6700592982,452871517,-7314818955,163565971,8608694141,7994045260,693778798,815132882
39,8.76717,2617,51787,1718021510,1534381769,19965858,18474814,45016,14076885,1730035,138402800,31005056,95430400,159951832,51785920,116000757760,681.323,99655474725,6855435620,457006950,-7498458696,183639741,9020452660,8193427670,709704486,824677283
40,8.81474,2663,52381,1745450710,1552676497,20858216,19330662,46960,14428208,1769259,141540720,31330880,97767040,167100408,53014432,118909593600,696.19,102191448230,7012021187,462214777,-7691232909,192774213,9441458906,8395072329,718806594,833869903
41,8.73418,2708,52881,1762017302,1575056619,21758696,20195096,48871,14776888,1807925,144634000,31656768,100074048,174313795,54224640,121795717120,697.598,104708910404,7167035207,466521298,-7878193592,186960683,9861180989,8594736773,731706323,843350296
42,8.77215,2755,53453,1785229407,1619440921,22680637,21080711,50841,15125521,1846954,147756320,31989888,102398912,181699173,55446432,124680949760,719.111,107222820566,7323116940,471589255,-8043982078,165788486,10290086333,8795240790,766611387,852829534
43,8.71666,2796,55109,1824784896,1626506385,23587839,21953116,52768,15474430,1885464,150837120,32236864,104626112,188966424,56649696,127569377280,697.361,109744743659,7474667768,481198879,-8242260589,198278511,10726882637,8990847257,764338567,862167818
44,8.71676,2846,55668,1832429103,1671972015,24529350,22859116,54826,15821608,1923538,153883040,32570112,106899008,196508802,57841440,130441646080,735.473,112253753981,7626966563,486235844,-8402717677,160457088,11165434256,9187544266,800777408,871194607
45,8.83719,2900,56398,1876582677,1665302635,25468797,23763169,56779,16170670,1961503,156920240,32829312,109164288,204034135,59033760,133332664320,738.97,114782372714,7778167535,492823717,-8613997719,211280042,11625009602,9383574201,785801719,879500916
46,8.73286,2949,56967,1870746354,1701964430,26442389,24700967,58830,16521828,1999608,159968640,33090880,111455296,211833126,60231456,136244039680,720.141,117331209415,7930145069,497941123,-8782779643,168781924,12068083441,9581327211,815023052,886941378
47,8.71393,2997,57813,1907761231,1737817486,27418609,25641945,60901,16873063,2038050,163044000,33422144,113710912,219653241,61422784,139155404800,754.962,119877339502,8082646905,504877519,-8952723388,169943745,12534367236,9776900572,840995772,896821714
48,8.73677,3037,58444,1946086725,1763859642,28404534,26591684,63119,17225102,2076957,166156560,33744576,116026944,227551731,62638592,142071173120,763.313,122424520062,8237374268,510468677,-9134950471,182227083,13010500744,9976168370,858290193,905569449
49,8.73616,3089,59036,1970782043,1838344332,29414465,27565738,65350,17574419,2115318,169225440,34027008,118323200,235642334,63841440,144962355200,748.277,124950133411,8390664571,515824704,-9267388182,132437711,13496566543,10174465927,924326091,914018241
50,8.8689,3141,59780,2047396594,1805585012,30412869,28527954,67452,17926301,2154337,172346960,34340480,120639232,243640060,65060512,147876433920,781.691,127493928362,8545978837,521741945,-9509199764,241811582,14038331309,10374030920,882429102,923155910
51,8.57015,3219,60834,2008419763,1819552350,31401431,29481504,69384,18271894,2192243,175379440,34585088,122880000,251558208,66250720,150738626560,767.484,129993697265,8696326699,530983069,-9698067177,188867413,14520395191,10568309662,888176960,931375390
52,8.59432,3293,62092,2020506215,1876057464,32390481,30436479,71264,18617702,2229865,178389200,34849984,125061312,259480008,67413760,153603604480,799.435,132499445958,8844857128,540728002,-9842515928,144448751,15003871307,10759947601,935644492,940412972
53,8.62337,3370,63268,2074568470,1895579510,33405871,31417471,73190,18965640,2267172,181373760,35104320,127262784,267612750,68586400,156488765440,780.907,135028886301,8991439828,551354913,-10021504888,178988960,15522367079,10950135520,947206772,948372738
54,8.66505,3438,65187,2097263792,1994240899,34445332,32422393,75028,19314713,2305354,184428320,35360832,129473280,275937628,69780096,159383644160,800.674,137560492431,9140823565,563559484,-10124527781,103022893,16045161636,11144100569,1038489325,955751574
55,8.84053,3520,66487,2199543866,1933957826,35504976,33446643,76962,19663418,2344057,187524560,35663296,131738560,284424442,70983072,162274867200,836.544,140083486020,9293322365,573987168,-10390113821,265586040,16647084429,11340050398,969395145,964562681
56,8.87755,3592,67506,2142703548,1962756840,36592167,34497500,78927,20013675,2383448,190675840,35986816,134064128,293131795,72207936,165181665280,835.899,142616050994,9449466991,583329926,-10570060529,179946708,17176750376,11539857968,989528889,973227951
57,8.78844,3679,69015,2163156162,1973926678,37683321,35553940,80831,20362245,2421236,193698880,36197440,136285952,301870539,73395552,168073625600,851.879,145147365935,9597884902,595158072,-10759290013,189229484,17712669873,11733096293,993859611,980067067
58,8.91517,3744,69842,2182212972,1999238121,38809345,36643806,82872,20711122,2460140,196811200,36501824,138600256,310888936,74608544,170970521600,853.14,147673200145,9753683151,602135319,-10942264864,182974851,18253572345,11932843788,1010907593,988330528
59,8.88104,3831,72297,2195931764,2118381061,39905184,37706279,85018,21060301,2497568,199805440,36690240,140735680,319666378,75789504,173870110720,834.653,150216132275,9898524084,617257733,-11019815567,77550703,18785726057,12121961701,1122906224,995474837
60,8.72938,3897,73003,2320651076,2059263713,41065071,38830706,86921,21409582,2535174,202813920,36909440,143005248,328954989,76973184,176770754560,835.37,152758363219,10048511909,623412789,-11281202930,261387363,19437215574,12317584603,1057441671,1001822042
61,8.72509,3960,74118,2262861728,2075661720,42218965,39949292,88881,21758839,2573456,205876480,37103360,145265024,338195941,78165280,179671726080,862.478,155295015165,10200144218,632502039,-11468402938,187200008,20008360393,12513261108,1066391808,1009269912
62,8.824,4024,76132,2280488846,2109323850,43378023,41073392,91006,22110179,2612534,209002720,37451584,147502848,347479022,79380096,182588170240,897.706,157841922396,10352564067,644791993,-11639567934,171164996,20586239977,12708866283,1091111994,1018211856
63,8.81468,4086,76929,2315543196,2130666000,44588001,42247359,92977,22458283,2651107,212088560,37718016,149807680,357168701,80584192,185476454400,887.702,160362931447,10506238764,652173059,-11824445130,184877196,21183367791,12907312884,1104876828,1025789172
64,8.86053,4158,78061,2334780918,2139263645,45818362,43442200,95065,22807536,2689545,215163600,38010496,152081088,367022013,81784512,188373995520,950.185,162894770613,10657916549,662082310,-12019962403,195517273,21786991288,13103255903,1105676528,1033587117
65,8.69458,4234,79196,2340672532,2160769408,47077210,44665928,96982,23153242,2727239,218179120,38237760,154328896,377102382,82969248,191239946240,966.107,165399930110,10806855167,672526028,-12199865527,179903124,22388192688,13297812120,1120690662,1040078746
66,8.8199,4312,80775,2358966812,2193708057,48357860,45911996,98936,23501375,2764639,221171120,38421376,156542272,387357352,84151584,194128947200,960.202,167931235287,10953020473,685859101,-12365124282,165258755,23001330389,13490076447,1148158042,1045550015
67,8.84666,4392,81983,2393586580,2174859229,49644945,47164145,100914,23849800,2802055,224164400,38609600,158778304,397663922,85331424,197020743680,988.897,170465260461,11100889352,695883005,-12583851633,218727351,23624794954,13684052455,1123738757,1051120472
68,8.85081,4461,83956,2376394551,2229634188,50957137,48441795,102943,24197521,2840113,227209040,38813056,160989056,408171595,86522560,199907051520,1042.83,172987555974,11250293079,708956283,-12730611996,146760363,24224264528,13878482012,1171703970,1057930218
69,8.79624,4521,84795,2435468835,2243527862,52296120,49744996,105020,24546857,2878491,230279280,39097472,163279104,418893844,87717984,202809763840,973.8,175523771205,11403880865,716030939,-12922552969,191940973,24864345483,14076287800,1177855863,1065671999
70,8.99047,4587,85833,2447584354,2271198924,53637941,51051135,107255,24897909,2916854,233348320,39342464,165563008,429639587,88920000,205728215040,1021.14,178077127593,11555637747,725312377,-13098938399,176385430,25498494110,14272990399,1198501884,1072697040
71,9.44138,4642,87151,2476718221,2295118948,55000315,52378013,109504,25251386,2955664,236453120,39621248,167835008,440549824,90124544,208668569600,1001.94,180648679595,11708547286,735686099,-13280537672,181599273,26149592908,14470223014,1214563888,1080555060
72,9.13471,4728,88606,2498183149,2306315399,56380277,53722705,111693,25602695,2993999,239519920,39860416,170092352,451600465,91325536,211589539840,1029.29,183204271894,11859474513,747072612,-13472405422,191867750,26802987739,14666036116,1218866835,1087448564
73,8.83743,4805,89483,2508280289,2331094017,57779153,55086231,113793,25952879,3031642,242531360,40058240,172355008,462801973,92509312,214500464640,1018.19,185756106985,12009140133,754531811,-13649591694,177186272,27461778790,14861885837,1237684910,1093409107
74,9.07376,4888,90849,2531904125,2359012769,59190228,56462253,115977,26306780,3069665,245573200,40303040,174598400,474101493,93699136,217447301120,1046.19,188341290218,12158170538,766344545,-13822483050,172891356,28128453060,15055293936,1258681588,1100331181
75,9.06506,4947,91625,2565672150,2373045718,60571406,57807463,118587,26661969,3108343,248667440,40463168,176900416,485163967,94908064,220407265280,1051.53,190933678843,12312518937,772912300,-14015109482,192626432,28797090478,15253187901,1264207808,1108837910
76,8.96024,5001,92237,2580451972,2407242390,62040937,59240594,120772,27016854,3147052,251764160,40755200,179230016,496931140,96119072,223364904960,1075.79,193523691673,12467413730,778238103,-14188319064,173209582,29480612220,15452887742,1290964147,1116278243
77,9.04832,5070,93190,2613553871,2427044698,63520111,60683440,123028,27372834,3185939,254875120,41020096,181555136,508775812,97336544,226333276160,1115.11,196122657631,12621729162,787016432,-14374828237,186509173,30184301754,15652167914,1303940602,1123104096
78,9.03221,5135,94369,2632786397,2427676360,65038462,62165718,125160,27727488,3224888,257991040,41284608,183863936,520933272,98554112,229288622080,1056.54,198708165687,12775345454,797496305,-14579938274,205110037,30909991854,15850631727,1297656190,1130020170
79,9.06293,5201,95219,2633289531,2463215054,66551965,63643114,127252,28083712,3263563,261085040,41560320,186174848,533051756,99763136,232259921920,1095.17,201312519662,12929002009,805172444,-14750012751,170074477,31605086347,16048926058,1326043243,1137171811
80,9.05814,5276,97042,2664046468,2471230858,68064710,65121122,129441,28435875,3301590,264127200,41701504,188398144,545164661,100957248,235194050560,1085.95,203884249465,13078090427,817651449,-14942828361,192815610,32318432556,16243444782,1328171141,1143059717
81,8.94767,5352,97904,2673628363,2489162688,69624487,66645306,131713,28788926,3339470,267157600,41954176,190676096,557654237,102150048,238136698880,1098.73,206465766125,13228675740,825800291,-15127294036,184465675,33029259747,16439317046,1339735799,1149426889
82,8.93172,5390,98808,2698878174,2524346730,71130802,68115574,134611,29143842,3378802,270304160,42158336,192983168,569719247,103366656,241094256640,1119.89,209050729259,13384788545,832566626,-15301825480,174531444,33734872891,16637929258,1364124099,1160222631
83,8.94348,5450,99487,2731268510,2567976557,72727251,69675807,136878,29499437,3417432,273394560,42487488,195301056,582502174,104575840,244057620480,1105.17,211646355129,13539193608,838977753,-15465117433,163291953,34479688277,16837064750,1400305035,1167671522
84,9.03345,5529,101039,2771483030,2561670238,74311737,71224971,139176,29855034,3456001,276480080,42719424,197561728,595189552,105782688,247020236800,1162.53,214241809468,13690716036,851110833,-15674930225,209812792,35242748407,17033183895,1387044817,1174625421
85,8.99721,5597,101862,2766956120,2607856485,75913712,72790914,141352,30207386,3494354,279548320,42969856,199867776,608016224,106985696,249952245760,1178.49,216807712909,13843462117,859184389,-15834029860,159099635,35963127788,17231699999,1426713621,1181142864
86,9.01995,5688,104545,2808486593,2720469563,77502598,74345701,143608,30560280,3532733,282618640,43225984,202050240,620738592,108185472,252891033600,1155.2,219380219581,13992029505,876268061,-15922046890,88017030,36715845616,17425095211,1532564030,1187905533
87,9.06538,5751,105282,2924049976,2639026962,79163696,75971065,145880,30912241,3570528,285642240,43427328,204337280,634038736,109373856,255821864960,1206.66,221949641224,14143104002,883022868,-16207069904,285023014,37580773732,17622889459,1445589222,1193437740
88,9.11328,5825,106470,2841053603,2633872571,80836299,77608248,148174,31267094,3608514,288681120,43637824,206604160,647431030,110569248,258780006400,1241.37,224545183706,14293146548,893552639,-16414250936,207181032,38349752196,17818873630,1434676744,1199195827
89,9.28959,5876,107129,2856367917,2701833927,82535724,79269129,150716,31622355,3650337,292026960,44073472,209071040,661039140,111848576,261743943680,1304.12,227110739310,14462967903,899617614,-16568784926,154533990,39101559053,18030387248,1491840445,1209993482
90,9.15246,5983,108895,2900994714,2721968500,84229982,80928681,152999,31975457,3688084,295046720,44259776,211292224,674604619,113046880,264688977920,1204.17,229694996288,14610327848,913874144,-16747811140,179026214,39893667937,18223460211,1506408344,1215560156
91,9.12896,6051,109778,2928357037,2714252013,85988241,82650708,155287,32331840,3726857,298148560,44523008,213611200,688682131,114257920,267663267840,1299.88,232300965272,14764315070,921819321,-16961916164,214105024,40712372654,18422642794,1491795109,1222456904
92,9.07425,6090,111085,2921606074,2741394840,87596883,84223808,158580,32688080,3765813,301265040,44640448,215885952,701567732,115475200,270636738560,1135.52,234903973489,14919251431,929991402,-17142127398,180211234,41469914775,18620447994,1509650721,1231744119
93,9.05071,6149,111537,2950936663,2796240129,89383950,85974235,161020,33044759,3804790,304383200,45045376,218230912,715876460,116688032,273613271040,1297.78,237510159608,15076089216,933958155,-17296823932,154696534,42265719034,18821903963,1556540373,1239699756
94,9.0658,6215,112638,3001767751,2796903377,91188787,87742870,163453,33401030,3843726,307498080,45317248,220547840,730327321,117909056,276588656640,1258.66,240116081966,15229570588,944412403,-17501688306,204864374,43097163044,19020312371,1550375103,1246528274
95,9.08935,6259,113846,3008902858,2809388353,92953312,89471025,165589,33757572,3883649,310691920,45594240,222875520,744454201,119144640,279567728640,1244.37,242716157918,15388947263,952032295,-17701202811,199514505,43893341208,19221876250,1552643083,1256745270
96,9.20654,6329,115184,3007756206,2860852043,94776403,91259443,167660,34112191,3920889,313671120,45783488,225094592,759049284,120325888,282529177600,1319.41,245322629490,15535381204,962207889,-17848106974,146904163,44692876913,19414462922,1598566432,1262285611
97,9.13424,6393,116276,3064417413,2889130317,96626540,93073825,170079,34468564,3959205,316736400,46031488,227382912,773862475,121528640,285508986880,1301.34,247937658722,15686774888,972028883,-18023394070,175287096,45535859949,19611399830,1620610175,1268520142
98,9.23156,6457,118027,3095754937,2909731208,98499617,94910972,172586,34830513,3998557,319884560,46305088,229682496,788859626,122758016,288542586880,1359.54,250598715987,15841217758,983504128,-18209417799,186023729,46394398823,19810759259,1634254913,1275476295
99,9.36114,6549,120666,3113877091,2912051989,100378820,96755189,175149,35190865,4037891,323031280,46583040,231921600,803906049,123988832,291560990720,1358.66,253244111757,15993507709,1000076364,-18411242901,201825102,47275446781,20007280201,1629342500,1282709489
100,9.28893,6623,121707,3120754094,2961948521,102266631,98606466,177563,35549681,4077328,326186240,46879808,234259776,819020599,125214528,294563993600,1375.79,255873018742,16149675692,1009302171,-18570048474,158805573,48121422831,20207776701,1671365623,1290582898
101,9.07664,6699,122838,3166875153,2927624651,104191680,100495523,180167,35905999,4116067,329285360,47134400,236563264,834434003,126426592,297546045440,1380.44,258487172501,16302916299,1019033013,-18809298976,239250502,49006100674,20405964380,1630595582,1297029069
