#Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
17,9.93674,4463,68819,1156764925,981310963,4579950,3917574,11138,6381829,874758,69980640,24213568,42393984,36695202,25023456,52483553280,395.707,44282121140,3303380357,627419391,-3289321429,175453962,2181585354,3614378305,349494650,631816313
18,9.54126,4710,71412,1181141669,1011227716,5065864,4368877,12257,6746630,914145,73131600,24592640,44609216,40588109,26254240,55485675520,412.176,46913334366,3451623093,650254963,-3459235382,169913953,2403334965,3804070852,370128984,641098732
19,9.53997,4957,74512,1212870741,1039385279,5561749,4830313,13361,7108426,954067,76325360,24891200,46813952,44560709,27496672,58467983360,433.185,49519009373,3601678287,675189577,-3632720844,173485462,2636882979,3994502681,387876301,651508978
20,9.41459,5218,76986,1238408102,1060989084,6089997,5324075,14630,7464498,993174,79453920,25241664,49021056,48793038,28718176,61400565760,460.16,52081521486,3749724610,698190718,-3810139862,177419018,2887093584,4183605750,400509032,660480052
21,9.17752,5443,80593,1259087195,1093156149,6615185,5816179,15897,7815621,1032218,82577440,25503424,51138496,53000877,29933856,64291246080,457.915,54600764108,3896196191,725058724,-3976070908,165931046,3139611968,4370175500,422140315,671015834
22,9.08744,5633,82725,1292976241,1110683336,7190569,6357305,17172,8163270,1070694,85655520,25918464,53331008,57610324,31132640,67153766400,478.13,57096412962,4043944964,744361325,-4158363813,182292905,3414243630,4559906664,430456958,680226378
23,9.04579,5850,86723,1304112250,1130427468,7773349,6907717,18436,8509462,1109121,88729680,26265792,55402944,62278868,32326720,70005688320,503.64,59581930908,4186496838,774784511,-4332048595,173684782,3689345343,4744343960,441974813,688452655
24,9.23586,6113,89990,1321969412,1172218408,8387245,7488677,19618,8857126,1147034,91762720,26532288,57510848,67195938,33516608,72872611840,511.365,62086673787,4326836794,805083252,-4481799599,149751004,3971401593,4927098554,476369630,695848778
25,9.13949,6355,92857,1364704877,1170979555,9014784,8082907,20913,9205823,1184724,94777920,26762112,59642624,72222725,34704032,75747768320,556.146,64602341301,4468132309,830790234,-4675524921,193725322,4281122975,5112450226,468906743,702072812
26,9.21813,6605,95997,1365400954,1207748691,9670782,8705548,22269,9553238,1223126,97850080,27046144,61777600,77477489,35900672,78613667840,577.582,67101701082,4611644218,859396665,-4833177184,157652263,4580829681,5297584770,497370316,710378375
27,9.26499,6854,99087,1399518815,1234505001,10348699,9350468,23650,9900471,1260887,100870960,27315520,63889536,82907722,37084608,81478348800,594.277,69605579873,4752644696,887428232,-4998190998,165013814,4901698250,5481057072,516946752,717558249
28,9.08956,7084,101521,1431855752,1250255512,11055100,10022798,25218,10248239,1299161,103932880,27583808,66070144,88566762,38281888,84350238720,602.186,72112292483,4898407678,909491809,-5179791238,181600240,5238960129,5670126816,525259303,724996209
29,9.23947,7327,104446,1443294869,1273963768,11779393,10713663,26719,10596588,1337206,106976480,27837760,68209536,94368611,39472448,87226378240,623.391,74625781646,5040488493,937021994,-5349122339,169331101,5580082139,5855217926,542082345,731881423
30,9.32982,7598,107873,1467197445,1282502876,12519591,11420594,28307,10946481,1375853,110068240,28127872,70338880,100298135,40675232,90117150720,615.492,77149095265,5182734042,969001629,-5533816908,184694569,5929961722,6039006376,542544591,739958285
31,9.15377,7864,110834,1473211026,1351271590,13281911,12149970,29849,11291923,1413211,113056880,28372160,72447360,106404405,41850656,92970352640,645.96,79644796590,5322519692,996008424,-5655756344,121939436,6273455952,6222334422,604960402,746311188
32,9.20117,8117,114136,1540145830,1320071072,14069714,12905505,31317,11633491,1450134,116010720,28565696,74512512,112714169,43012128,95788369920,657.449,82108474883,5459886790,1024106073,-5875831102,220074758,6676874077,6403785858,567788752,752282320
33,9.03919,8248,115500,1541415256,1364284703,14880934,13678899,33313,11980449,1491772,119341760,28950272,76933376,119213909,44303488,98655385600,679.25,84579292563,5622187855,1036658824,-6052961655,177130553,7039448777,6613502054,600922243,763362460
34,9.08367,8431,117652,1578229867,1389465229,15684855,14446674,35248,12328874,1532659,122612720,29326784,79246848,125654952,45568192,101536942080,678.224,87071907152,5779001413,1054841993,-6241726293,188764638,7422076098,6815686858,615033632,774431597
35,9.08427,8577,119212,1604325504,1432924363,16460020,15186632,37465,12678852,1573224,125857920,29603392,81500288,131867357,46797984,104431165440,642.051,89580316150,5937303567,1067493926,-6413127434,171401141,7802552373,7014773318,643375713,789548650
36,9.26092,8799,121995,1637293815,1451873869,17244191,15936261,39248,13027926,1613137,129050960,29955008,83711040,138149640,48045824,107317770240,659.04,92086635126,6087617026,1093096839,-6598547380,185419946,8196038454,7206448039,650628910,801244959
37,9.30644,8935,124802,1661120122,1482834196,18070862,16728588,41116,13379379,1652971,132237680,30419200,85909056,144772348,49281760,110227466240,675.718,94618329844,6239604170,1109864724,-6776833306,178285926,8588169513,7400059379,669359726,813474470
38,9.09735,9142,127898,1682445058,1507856939,18928330,17552516,42896,13728163,1691563,135325040,30718656,88055616,151640992,50496672,113113917440,687.093,97136722306,6385767798,1132148972,-6951421425,174588119,9005517671,7589900443,685443499,822413440
39,9.3683,9352,130115,1707957402,1541639029,19803512,18393597,44716,14076885,1730035,138402800,31065920,90238144,158651548,51698560,116000757760,697.224,99655474725,6532827529,1153076679,-7117739798,166318373,9427963548,7779605092,709710787,831928242
40,9.02422,9504,131535,1748563288,1558693198,20708402,19262818,46684,14428208,1769259,141540720,31392576,92521024,165900508,52926336,118909593600,707.171,102191448230,6685956213,1165886071,-7307609888,189870090,9869775840,7976746766,717489037,841204161
41,9.09393,9731,134073,1757688960,1598247782,21615979,20136387,48595,14776888,1807925,144634000,31716096,94697600,173170671,54137056,121795717120,732.31,104708910404,6832121194,1189386674,-7467051066,159441178,10308397395,8165250250,747611001,850636781
42,9.17214,9925,136654,1800009033,1626063976,22524110,21010193,50562,15125521,1846954,147756320,32049536,96894400,180445554,55358432,124680949760,733.734,107222820566,6981278823,1209790272,-7640996123,173945057,10766784854,8356643976,765899657,860164319
43,9.28184,10157,140049,1823753088,1656793385,23422784,21875801,52470,15474430,1885464,150837120,32297856,99010688,187644478,56561568,127569377280,713.166,109744743659,7126219552,1233664858,-7807955826,166959703,11210750614,8544043652,787350834,869442551
44,9.25148,10323,141588,1857923271,1680241983,24366018,22784499,54548,15821608,1923538,153883040,32632320,101221184,195200740,57752448,130441646080,736.405,112253753981,7274293332,1247719670,-7985637114,177681288,11689903680,8735561349,801850394,878391589
45,9.12705,10551,143935,1877503400,1684994830,25305378,23690093,56521,16170670,1961503,156920240,32896576,103382272,202725477,58944352,133332664320,688.789,114782372714,7418938439,1268212653,-8178145684,192508570,12167975752,8923584970,798287747,886707083
46,9.2034,10761,145990,1882748134,1708476466,26273778,24624201,58624,16521828,1999608,159968640,33159104,105577152,210483192,60141472,136244039680,772.301,117331209415,7564352042,1287584405,-8352417352,174271668,12639970240,9113017214,814250864,894225602
47,9.22641,10951,149160,1904980799,1741891484,27245673,25562953,60704,16873063,2038050,163044000,33485120,107698432,218268752,61340800,139155404800,726.479,119877339502,7708681545,1311985602,-8515506667,163089315,13121656220,9299206234,838386842,903504642
48,9.09918,11114,150690,1945985739,1820458774,28236076,26518078,62902,17225102,2076957,166156560,33805632,109956352,226202966,62555712,142071173120,764.181,122424520062,7859926125,1325234527,-8641033632,125526965,13617599743,9493969261,908086814,912371960
49,9.08256,11292,152392,2022129304,1781519392,29251604,27498845,65153,17574419,2115318,169225440,34088320,112181056,234338445,63758368,144962355200,780.636,124950133411,8008928099,1340130754,-8881643544,240609912,14176448651,9686448715,860653509,920865883
50,9.23204,11494,154415,1984546289,1810362911,30262644,28474997,67249,17926301,2154337,172346960,34405184,114413888,242437229,64977472,147876433920,772.157,127493928362,8158949700,1357366025,-9055826922,174183378,14681938731,9879630521,880343094,930019817
51,9.41013,11732,157904,2002720314,1823854429,31241647,29421778,69176,18271894,2192243,175379440,34659328,116476096,250278880,66155648,150738626560,724.966,129993697265,8299600602,1386781457,-9234692807,178865885,15181648360,10060940897,884809469,939044960
52,9.27015,11982,160949,2016111384,1877972215,32217199,30365512,71044,18617702,2229865,178389200,34924928,118513024,258092636,67303808,153603604480,757.189,132499445958,8440757468,1412596863,-9372831976,138139169,15674948314,10242225016,928785043,949187172
53,9.19876,12233,163712,2068390475,1964068180,33225696,31341193,72981,18965640,2267172,181373760,35172928,120613248,266170297,68476928,156488765440,769.097,135028886301,8580328757,1438327931,-9477154271,104322295,16200206038,10423839342,1006923479,957144701
54,9.20338,12455,167413,2157625472,1925382421,34253435,32336183,74850,19314713,2305354,184428320,35430272,122709184,274401554,69670432,159383644160,806.335,137560492431,8722468519,1465903467,-9709397322,232243051,16796389058,10608817471,960807433,964574988
55,9.30711,12699,170396,2121074570,1922725498,35303020,33352035,76790,19663418,2344057,187524560,35731136,124868160,282807926,70873376,162274867200,808.613,140083486020,8866917673,1493991615,-9907746394,198349072,17335714993,10794719168,949489467,973236031
56,9.3735,12962,173440,2121506959,1962303486,36370070,34384762,78751,20013675,2383448,190675840,36054848,127065024,291354131,72098400,165181665280,801.882,142616050994,9014473426,1521887507,-10066949867,159203473,17858494705,10984061188,980491415,981812071
57,9.43108,13239,177054,2151337967,1974595745,37443514,35425735,80645,20362245,2421236,193698880,36272064,129143296,299951145,73281760,168073625600,775.882,145147365935,9153027298,1554944533,-10243692089,176742222,18401834482,11164497159,985592493,989003252
58,9.20092,13484,179221,2176027196,1991996680,38559018,36506431,82676,20711122,2460140,196811200,36577088,131371200,308885324,74493920,170970521600,863.551,147673200145,9302982401,1574619769,-10427722605,184030516,18952344601,11356960106,994666434,997330246
59,9.38277,13721,183012,2181419089,2136379027,39646414,37561777,84797,21060301,2497568,199805440,36762816,133422400,317595097,75675680,173870110720,851.24,150216132275,9441889883,1602946868,-10472762667,45040062,19494115071,11538225964,1131966923,1004412104
60,9.1921,13957,185531,2329888755,2054650930,40799763,38681466,86702,21409582,2535174,202813920,36983296,135576768,326831414,76859584,176770754560,878.175,152758363219,9583952154,1625787765,-10748000492,275237825,20173218736,11724226993,1044024994,1010625936
61,9.24102,14190,189384,2247384217,2081441840,41927317,39776291,88669,21758839,2573456,205876480,37177472,137671488,335861681,78056000,179671726080,889.039,155295015165,9726282330,1655043876,-10913942869,165942377,20733790990,11908785120,1063668094,1017773746
62,9.29587,14415,192851,2279171363,2091860105,43081439,40896882,90808,22110179,2612534,209002720,37518528,139817984,345105344,79271200,182588170240,863.93,157841922396,9872514436,1680619176,-11101254127,187311258,21333110861,12097008990,1065335267,1026524838
63,9.4448,14678,195829,2288076549,2130669082,44267151,42048772,92779,22458283,2651107,212088560,37781568,141982720,354600895,80476192,185476454400,861.142,160362931447,10017925817,1706266460,-11258661594,157407467,21917166409,12284646008,1096485661,1034183421
64,9.21868,14925,198180,2328171105,2151443964,45485699,43233044,94850,22807536,2689545,215163600,38075776,144176512,364359618,81676544,188373995520,908.262,162894770613,10163845906,1728546302,-11435388735,176727141,22530323476,12473477302,1109317433,1042126531
65,9.3112,15223,201528,2342271594,2139314977,46713568,44428001,96789,23153242,2727239,218179120,38307200,146283008,374192265,82861760,191239946240,918.573,165399930110,10303808028,1758547773,-11638345352,202956617,23146197908,12656710884,1090740788,1048574189
66,9.20508,15496,204955,2328041919,2178399146,47965487,45647190,98741,23501375,2764639,221171120,38485568,148377856,384217377,84044192,194128947200,912.652,167931235287,10441752096,1789572546,-11787988125,149642773,23740133863,12838946963,1124401939,1053997207
67,9.21147,15749,207664,2370579568,2199321998,49228377,46876667,100719,23849800,2802055,224164400,38677312,150516416,394330387,85224256,197020743680,976.354,170465260461,10582927122,1813988404,-11959245695,171257570,24350070069,13024672443,1139647084,1059674914
68,9.12899,15970,211070,2393838522,2233428969,50518973,48134135,102793,24197521,2840113,227209040,38883136,152636672,404665517,86415520,199907051520,939.037,172987555974,10726363804,1840047525,-12119655248,160409553,24979658935,13211775986,1167045087,1066383882
69,9.28874,16219,213947,2428574778,2241086983,51825169,49406554,104894,24546857,2878491,230279280,39161600,154798400,415125590,87611488,202809763840,957.216,175523771205,10870937645,1866824964,-12307143043,187487795,25624079682,13398315353,1167204412,1073882571
70,9.30298,16463,216965,2435550316,2282194398,53153884,50701611,107116,24897909,2916854,233348320,39405696,156952768,425766420,88811616,205728215040,952.584,178077127593,11014187555,1894206533,-12460498961,153355918,26265215427,13584674820,1201270893,1080923505
71,9.62868,16684,221029,2476797690,2276549986,54491986,52006779,109352,25251386,2955664,236453120,39685248,159060800,436482416,90022560,208668569600,968.809,180648679595,11157918234,1924675120,-12660746665,200247704,26929984668,13770660250,1188069994,1088479992
72,9.3127,16952,224800,2467578910,2323011183,55844901,53327198,111527,25602695,2993999,239519920,39936448,161140608,447316611,91207392,211589539840,992.814,183204271894,11298580267,1958362104,-12805314392,144567727,27570678296,13952600591,1226636012,1096375171
73,10.2251,17213,228052,2512822554,2310906505,57220307,54669622,113625,25952879,3031642,242531360,40134272,163251712,458330349,92391648,214500464640,1020.7,185756106985,11438105069,1988115640,-13007230441,201916049,28253515939,14135459638,1208595217,1102311288
74,9.29874,17462,231240,2501947948,2370800503,58612243,56028311,115769,26306780,3069665,245573200,40375616,165379520,469476557,93581472,217447301120,1051.03,188341290218,11579127872,2017704641,-13138377886,131147445,28903778248,14318627168,1261665067,1109135436
75,9.33105,17682,233793,2570887589,2357487686,59985502,57367413,118354,26661969,3108343,248667440,40541248,167565632,480475554,94790528,220407265280,1069.53,190933678843,11727113639,2037207323,-13351777789,213399903,29591893416,14508616810,1239634317,1117853369
76,9.24144,17877,235730,2559080800,2401502486,61445495,58792333,120544,27016854,3147052,251764160,40832832,169810304,492166448,96001472,223364904960,1056.65,193523691673,11877155616,2053199082,-13509356103,157578314,30267133353,14702289405,1276252287,1125250199
77,9.53765,18170,239062,2596357892,2418985618,62907339,60220232,122766,27372834,3185939,254875120,41098176,171982912,503872310,97218080,226333276160,1102.92,196122657631,12021284970,2083619564,-13686728377,177372274,30972099653,14889199081,1286946183,1132039435
78,9.61158,18454,242730,2613638683,2424821510,64409125,61688411,124903,27727488,3224888,257991040,41362944,174133888,515897275,98436672,229288622080,1101.22,198708165687,12165436110,2114653223,-13875545550,188817173,31697791732,15076036705,1285913684,1138907826
79,9.52972,18734,246111,2617802072,2450890482,65901124,63146838,127002,28083712,3263563,261085040,41643648,176282560,527843762,99644832,232259921920,1161.91,201312519662,12308325346,2145729290,-14042457140,166911590,32398926489,15260747159,1304837167,1146053315
80,9.32503,18983,249862,2643513629,2466473517,67386719,64599597,129134,28435875,3301590,264127200,41783232,178384128,539739182,100839872,235194050560,1083.79,203884249465,12450140372,2173689954,-14219497252,177040112,33097585680,15446727550,1314717247,1151756270
81,9.23651,19234,252217,2661594003,2489813480,68942538,66121288,131411,28788926,3339470,267157600,42028992,180568320,552197119,102032288,238136698880,1133.97,206465766125,12594301027,2195540473,-14391277775,171780523,33822154106,15635132679,1331871466,1157942014
82,9.25052,19420,254069,2695479164,2517965031,70443478,67587434,134291,29143842,3378802,270304160,42246144,182795200,564219039,103239360,241094256640,1094.14,209050729259,12746890508,2209879934,-14568791908,177514133,34539764213,15828822258,1348527086,1169437945
83,9.28944,19626,256208,2717526268,2565732796,72030118,69139332,136568,29499437,3417432,273394560,42566912,185018752,576923544,104448576,244057620480,1146.63,211646355129,12894847113,2230100062,-14720585380,151793472,35279135934,16020013943,1388753795,1176979001
84,9.43917,19897,260465,2758184933,2559069394,73589494,70665969,138846,29855034,3456001,276480080,42800384,187114112,589409942,105659584,247020236800,1178.96,214241809468,13036707181,2262949838,-14919700919,199115539,36046470458,16204829944,1375397189,1183672205
85,9.40368,20136,263249,2755847640,2590262158,75196520,72238918,141042,30207386,3494354,279548320,43052224,189295040,602277122,106862464,249952245760,1212.07,216807712909,13182164283,2286820009,-15085286401,165585482,36800411492,16394423345,1400094194,1190167964
86,9.42965,20391,267470,2782966218,2605411993,76784160,73793996,143291,30560280,3532733,282618640,43305024,191379136,614989487,108062272,252891033600,1150.61,219380219581,13323941874,2318619526,-15262840626,177554225,37569385829,16579449891,1408507599,1196904394
87,9.28085,20629,270097,2799501967,2631151876,78438044,75414042,145499,30912241,3570528,285642240,43509504,193544832,628231599,109250944,255821864960,1164.17,221949641224,13466810588,2343070555,-15431190717,168350091,38344412792,16767122305,1428636237,1202515639
88,9.55298,20928,274044,2820866920,2628104372,80089509,77032794,147797,31267094,3608514,288681120,43721024,195638464,641454809,110447360,258780006400,1168.61,224545183706,13606007665,2376757392,-15623953265,192762548,39123618459,16950054346,1419954428,1208149944
89,9.35425,21137,276653,2840415060,2701449565,81784801,78691476,150329,31622355,3650337,292026960,44152512,197981568,655029805,111727584,261743943680,1214.18,227110739310,13767320655,2401515390,-15762918760,138965495,39896692624,17150719017,1482541717,1218907848
90,9.41882,21427,279510,2894604873,2721574164,83487588,80360670,152650,31975457,3688084,295046720,44341440,200131520,668663706,112924992,264688977920,1263.35,229694996288,13909707500,2426750499,-15935949469,173030709,40720348145,17337534216,1497076998,1224497166
91,9.41699,21666,282137,2919172033,2725354248,85233012,82071592,154973,32331840,3726857,298148560,44598784,202339776,682638713,114136896,267663267840,1192.51,232300965272,14056255252,2450925814,-16129767254,193817785,41557246715,17527511122,1494116944,1231237304
92,9.26923,21864,284278,2927361164,2738944058,86840952,83645694,158263,32688080,3765813,301265040,44728960,204505472,695518683,115326816,270636738560,1125.99,234903973489,14206488975,2469147678,-16318184360,188417106,42341757047,17717552425,1496424644,1242519414
93,9.26074,22074,286224,2941338131,2787457956,88620367,85389940,160749,33044759,3804790,304383200,45116928,206756288,709766425,116539584,273613271040,1197.24,237510159608,14357100359,2486488582,-16472064535,153880175,43150644805,17911498138,1537050119,1250407837
94,9.52615,22358,289923,2980472427,2787063693,90390213,87126194,163160,33401030,3843726,307498080,45392000,208906176,723937248,117760224,276588656640,1301.7,240116081966,14500073135,2519964577,-16665473269,193408734,44001490574,18096478508,1529732739,1257330954
95,9.32861,22564,292026,2993233161,2797167212,92135983,88836858,165323,33757572,3883649,310691920,45672000,211152960,737914223,118983488,279567728640,1221.19,242716157918,14654327204,2538537088,-16861539218,196065949,44825576047,18291006693,1528787232,1268379980
96,9.43166,22825,294858,2987275626,2862790724,93930462,90598174,167431,34112191,3920889,313671120,45856000,213275392,752280595,120164960,282529177600,1221.13,245322629490,14793456746,2564276520,-16986024120,124484902,45641059997,18474715298,1588796083,1273994641
97,9.40822,23095,297732,3057359947,2883319188,95751087,92384809,169868,34468564,3959205,316736400,46103040,215450752,766857780,121368544,285508986880,1388.45,247937658722,14937135989,2590808102,-17160064879,174040759,46513538688,18662176381,1603148389,1280170799
98,9.7817,23393,301358,3079554554,2889465525,97593839,94194218,172399,34830513,3998557,319884560,46386624,217584768,781612451,122574848,288542586880,1295.78,250598715987,15082781689,2621469771,-17350153908,190089029,47402129794,18848736996,1600704975,1288760550
99,9.7608,23670,305722,3084235426,3032454638,99448237,96015338,174933,35190865,4037891,323031280,46654592,219714560,796460289,123807968,291560990720,1327.7,253244111757,15226864699,2655624930,-17401934696,51780788,48280562588,19035214864,1736481226,1295973412
100,9.54124,23936,308651,3232150147,2963717240,101321575,97854045,177391,35549681,4077328,326186240,46947968,221930944,811459275,125033120,294563993600,1289.87,255873018742,15375020879,2681869136,-17670367603,268432907,49282823845,19225977350,1659830417,1303886823
101,9.79607,24214,311675,3158862491,2956842203,103218666,99717021,180021,35905999,4116067,329285360,47205824,224114304,826649137,126244192,297546045440,1316.05,258487172501,15519770433,2709872412,-17872387891,202020288,50196792989,19413727051,1646512740,1310329463
